balance_transaction_id,type,source_id,customer_facing_amount,customer_facing_currency,gross,fee,net,currency,created_utc,available_on_utc,description,reporting_category,automatic_payout_id,payment_method_type,card_brand,order_id,order_receipt,fx_rate
txn_mvNjgaR36rz8GJ,charge,pay_mvNjgaR36rz8GJ,108.97,eur,108.97,1.57,107.40,eur,2026-08-01 16:27:00,2026-08-03,Payment,charge,po_AK5314bxG5YMWo,wallet,,order_pppmxPJvlpGobj,RCPT-EU-100285,1.000000
txn_eqpmDOByZb1Opi,charge,pay_eqpmDOByZb1Opi,48.49,gbp,55.37,1.47,53.90,eur,2026-08-01 16:40:00,2026-08-03,Payment (fx GBP->EUR),charge,po_AK5314bxG5YMWo,card,American Express,order_sHDEdpZyp7NhlN,RCPT-EU-100063,1.141835
txn_snyv5Qqzuex4Hb,refund,rfnd_snyv5Qqzuex4Hb,48.49,gbp,-27.68,0.00,-27.68,eur,2026-08-01 16:40:00,2026-08-03,Refund (fx GBP->EUR),refund,po_AK5314bxG5YMWo,card,American Express,order_sHDEdpZyp7NhlN,RCPT-EU-100063,1.141835
txn_zP78VfItbQ6WrQ,charge,pay_zP78VfItbQ6WrQ,45.58,eur,45.58,1.48,44.10,eur,2026-08-02 16:57:00,2026-08-03,Payment,charge,po_AK5314bxG5YMWo,card,MasterCard,order_GpwozcdGpl3XbU,RCPT-EU-100282,1.000000
txn_wIj8HtPru0HzY2,charge,pay_wIj8HtPru0HzY2,505.13,usd,454.15,12.04,442.11,eur,2026-08-01 17:57:00,2026-08-03,Payment (fx USD->EUR),charge,po_AK5314bxG5YMWo,card,Visa,order_7Va4JlpnWgyMXU,RCPT-EU-100206,0.899082
txn_VjnlDQ8IyrxIUq,refund,rfnd_VjnlDQ8IyrxIUq,505.13,usd,-454.15,0.00,-454.15,eur,2026-08-01 17:57:00,2026-08-03,Refund (fx USD->EUR),refund,po_AK5314bxG5YMWo,card,Visa,order_7Va4JlpnWgyMXU,RCPT-EU-100206,0.899082
txn_ri8lBGUClWwfmi,charge,pay_ri8lBGUClWwfmi,57.93,eur,57.93,0.61,57.32,eur,2026-08-02 19:44:00,2026-08-03,Payment,charge,po_AK5314bxG5YMWo,sepa,,order_3YEyGaB6snLjRC,RCPT-EU-100095,1.000000
txn_pR9dBTe03NoAWc,charge,pay_pR9dBTe03NoAWc,123.70,eur,123.70,0.90,122.80,eur,2026-08-02 20:50:00,2026-08-03,Payment,charge,po_AK5314bxG5YMWo,sepa,,order_bDNBpmnmiiEfjc,RCPT-EU-100164,1.000000
txn_ceR7N1aYohfrUt,charge,pay_ceR7N1aYohfrUt,96.85,eur,96.85,1.40,95.45,eur,2026-08-02 17:04:00,2026-08-03,Payment,charge,po_33klJDfDZTN4XZ,wallet,,order_11ncUE1CR3mCrt,RCPT-EU-100007,1.000000
txn_J2BKflaaXj84UT,charge,pay_J2BKflaaXj84UT,152.16,eur,152.16,0.99,151.17,eur,2026-08-02 17:39:00,2026-08-03,Payment,charge,po_33klJDfDZTN4XZ,card,Visa,order_0MibGdBWmn3gDP,RCPT-EU-100132,1.000000
txn_kCBOcp3vtSee7a,charge,pay_kCBOcp3vtSee7a,65.75,eur,65.75,0.43,65.32,eur,2026-08-02 17:48:00,2026-08-03,Payment,charge,po_33klJDfDZTN4XZ,card,Discover,order_w4Ows934Ac7FbF,RCPT-EU-100187,1.000000
txn_Kc2d8wtGERafEa,charge,pay_Kc2d8wtGERafEa,101.81,eur,101.81,0.66,101.15,eur,2026-08-02 18:04:00,2026-08-03,Payment,charge,po_33klJDfDZTN4XZ,card,Discover,order_vnTZG90Ny6WBF0,RCPT-EU-100296,1.000000
txn_uEIHgFpbGIG0En,charge,pay_uEIHgFpbGIG0En,157.08,eur,157.08,1.02,156.06,eur,2026-08-02 18:07:00,2026-08-03,Payment,charge,po_33klJDfDZTN4XZ,card,Discover,order_E3cjrK0R61nl8p,RCPT-EU-100137,1.000000
txn_8IlEQKCNjWa27g,refund,rfnd_8IlEQKCNjWa27g,157.08,eur,-78.54,0.00,-78.54,eur,2026-08-02 18:07:00,2026-08-03,Refund,refund,po_33klJDfDZTN4XZ,card,Discover,order_E3cjrK0R61nl8p,RCPT-EU-100137,1.000000
txn_8OYMcX7VKT4x8Y,charge,pay_8OYMcX7VKT4x8Y,62.09,eur,62.09,2.02,60.07,eur,2026-08-03 19:16:00,2026-08-03,Payment,charge,po_33klJDfDZTN4XZ,card,Visa,order_c5gsQ4b5VelifF,RCPT-EU-100335,1.000000
txn_dNiA3bMfR9pPEG,charge,pay_dNiA3bMfR9pPEG,76.13,eur,76.13,0.50,75.63,eur,2026-08-03 08:55:00,2026-08-04,Payment,charge,po_FMaF38as0OspYr,card,American Express,order_jcywf4PEzf2Dx3,RCPT-EU-100059,1.000000
txn_93O1SHaLnYB2rn,refund,rfnd_93O1SHaLnYB2rn,76.13,eur,-76.13,0.00,-76.13,eur,2026-08-03 08:55:00,2026-08-04,Refund,refund,po_FMaF38as0OspYr,card,American Express,order_jcywf4PEzf2Dx3,RCPT-EU-100059,1.000000
txn_ugWEUIZgsilNfl,charge,pay_ugWEUIZgsilNfl,62.28,eur,62.28,0.41,61.87,eur,2026-08-03 12:40:00,2026-08-04,Payment,charge,po_FMaF38as0OspYr,card,Visa,order_xTZs6De1mcJLZS,RCPT-EU-100168,1.000000
txn_cdMo46AYjkp4gy,charge,pay_cdMo46AYjkp4gy,50.44,eur,50.44,0.29,50.15,eur,2026-08-03 12:59:00,2026-08-04,Payment,charge,po_FMaF38as0OspYr,ideal,,order_08VdUpNGu30zp7,RCPT-EU-100009,1.000000
txn_PfNvMJuZ1B3uhY,charge,pay_PfNvMJuZ1B3uhY,55.52,eur,55.52,0.36,55.16,eur,2026-08-03 13:20:00,2026-08-04,Payment,charge,po_FMaF38as0OspYr,card,Visa,order_oRWWiXH43Bbxem,RCPT-EU-100315,1.000000
txn_XvLk777aMWhFJZ,charge,pay_XvLk777aMWhFJZ,134.76,eur,134.76,0.88,133.88,eur,2026-08-03 13:24:00,2026-08-04,Payment,charge,po_FMaF38as0OspYr,card,MasterCard,order_lUjLy1gkVuxmaO,RCPT-EU-100342,1.000000
txn_SjV2rnGP54cVPi,refund,rfnd_SjV2rnGP54cVPi,134.76,eur,-134.76,0.00,-134.76,eur,2026-08-03 13:24:00,2026-08-04,Refund,refund,po_FMaF38as0OspYr,card,MasterCard,order_lUjLy1gkVuxmaO,RCPT-EU-100342,1.000000
txn_BF5TxQtxVkc90y,charge,pay_BF5TxQtxVkc90y,146.50,eur,146.50,1.00,145.50,eur,2026-08-03 15:08:00,2026-08-04,Payment,charge,po_FMaF38as0OspYr,sepa,,order_FHubtYdw8UoF4f,RCPT-EU-100181,1.000000
txn_ooJkOAmMPmBisI,charge,pay_ooJkOAmMPmBisI,63.32,eur,63.32,0.41,62.91,eur,2026-08-03 16:29:00,2026-08-04,Payment,charge,po_FMaF38as0OspYr,card,American Express,order_3Tzs2NyTrmjngo,RCPT-EU-100169,1.000000
txn_EvZudnGN9P2vfl,charge,pay_EvZudnGN9P2vfl,263.71,chf,263.18,6.98,256.20,eur,2026-08-03 17:36:00,2026-08-04,Payment (fx CHF->EUR),charge,po_FMaF38as0OspYr,card,Discover,order_3U7oHVTBO13ugk,RCPT-EU-100089,0.997982
txn_ad11iX4MF03x5s,charge,pay_ad11iX4MF03x5s,42.13,eur,42.13,1.65,40.48,eur,2026-08-03 18:12:00,2026-08-04,Payment,charge,po_FMaF38as0OspYr,card,Discover,order_5jhPlGEqSPonJj,RCPT-EU-100150,1.000000
txn_hg16jQTqY9235n,charge,pay_hg16jQTqY9235n,77.16,eur,77.16,0.50,76.66,eur,2026-08-03 18:14:00,2026-08-04,Payment,charge,po_FMaF38as0OspYr,card,MasterCard,order_NT2J9ihRkfMaiH,RCPT-EU-100011,1.000000
txn_OR89qTVNqZkLiE,charge,pay_OR89qTVNqZkLiE,16665.77,inr,179.51,4.76,174.75,eur,2026-08-03 18:21:00,2026-08-04,Payment (fx INR->EUR),charge,po_FMaF38as0OspYr,card,Visa,order_YgfpNsHwZkBHnG,RCPT-EU-100017,0.010771
txn_GbdNBRwC5YIzbd,charge,pay_GbdNBRwC5YIzbd,33.28,eur,33.28,0.29,32.99,eur,2026-08-03 18:41:00,2026-08-04,Payment,charge,po_FMaF38as0OspYr,ideal,,order_niuDFaaVXmb5uF,RCPT-EU-100314,1.000000
txn_fbszYgxeGjv2Kx,charge,pay_fbszYgxeGjv2Kx,315.70,eur,315.70,2.06,313.64,eur,2026-08-04 08:55:00,2026-08-05,Payment,charge,po_mz6NBfArTipvAM,card,Discover,order_lUMAW0KpWYlzhr,RCPT-EU-100070,1.000000
txn_NKgLH4oWJFbTBT,charge,pay_NKgLH4oWJFbTBT,169.71,eur,169.71,0.29,169.42,eur,2026-08-04 09:02:00,2026-08-05,Payment,charge,po_mz6NBfArTipvAM,ideal,,order_1nJVWO9yLfEk8C,RCPT-EU-100308,1.000000
txn_RFYlqs1WLidZYJ,charge,pay_RFYlqs1WLidZYJ,163.13,eur,163.13,1.07,162.06,eur,2026-08-04 11:01:00,2026-08-05,Payment,charge,po_mz6NBfArTipvAM,sepa,,order_7Qm87oeizo1qwi,RCPT-EU-100248,1.000000
txn_8TW8prh0n18L5g,charge,pay_8TW8prh0n18L5g,10768.55,inr,115.99,3.99,112.00,eur,2026-08-05 07:57:00,2026-08-05,Payment (fx INR->EUR),charge,po_djaxBbJCFDrt5h,wallet,,order_5GwYOfV0vSqq7J,RCPT-EU-100152,0.010771
txn_I6j9TXuAwufqKC,charge,pay_I6j9TXuAwufqKC,177.41,eur,177.41,0.29,177.12,eur,2026-08-04 12:14:00,2026-08-05,Payment,charge,po_mz6NBfArTipvAM,ideal,,order_jxdEcOBxgxzOdg,RCPT-EU-100149,1.000000
txn_LAeJKlIiv18Bso,charge,pay_LAeJKlIiv18Bso,68.32,eur,68.32,0.65,67.67,eur,2026-08-04 12:41:00,2026-08-05,Payment,charge,po_mz6NBfArTipvAM,sepa,,order_2Ebw8FDfOxc8ys,RCPT-EU-100246,1.000000
txn_hKw5Vq7cf5PUZq,charge,pay_hKw5Vq7cf5PUZq,86.82,eur,86.82,0.57,86.25,eur,2026-08-04 13:49:00,2026-08-05,Payment,charge,po_mz6NBfArTipvAM,card,MasterCard,order_QMobzzw6M4NYOl,RCPT-EU-100006,1.000000
txn_DpyCuqyJZ9fmGe,charge,pay_DpyCuqyJZ9fmGe,4391.57,sek,371.15,13.55,357.60,eur,2026-08-04 15:25:00,2026-08-05,Payment (fx SEK->EUR),charge,po_mz6NBfArTipvAM,card,American Express,order_Wa5n6skwawSf4d,RCPT-EU-100035,0.084514
txn_ViRpZfAFBoiChe,charge,pay_ViRpZfAFBoiChe,36.17,eur,36.17,0.29,35.88,eur,2026-08-04 15:46:00,2026-08-05,Payment,charge,po_mz6NBfArTipvAM,ideal,,order_PNNZyOsOibiHSQ,RCPT-EU-100258,1.000000
txn_xA22zuN5nJSoY7,charge,pay_xA22zuN5nJSoY7,76.67,eur,76.67,0.50,76.17,eur,2026-08-04 16:28:00,2026-08-05,Payment,charge,po_mz6NBfArTipvAM,card,Discover,order_ivT9VwZjqFQMMY,RCPT-EU-100030,1.000000
txn_nn93t9Ha0AOJz0,charge,pay_nn93t9Ha0AOJz0,293.09,sek,24.77,0.66,24.11,eur,2026-08-04 18:54:00,2026-08-05,Payment (fx SEK->EUR),charge,po_mz6NBfArTipvAM,card,Discover,order_HvvtYKShnBZHfT,RCPT-EU-100065,0.084514
txn_UJdr3jnOctiMsw,charge,pay_UJdr3jnOctiMsw,210.36,usd,189.13,6.27,182.86,eur,2026-08-04 19:02:00,2026-08-05,Payment (fx USD->EUR),charge,po_mz6NBfArTipvAM,card,Discover,order_1byhPBx0G2IFgO,RCPT-EU-100147,0.899082
txn_eYtZaEkoMxrRVF,charge,pay_eYtZaEkoMxrRVF,88.32,eur,88.32,0.58,87.74,eur,2026-08-04 19:18:00,2026-08-05,Payment,charge,po_mz6NBfArTipvAM,card,Visa,order_TVA9aw7HIPtGAD,RCPT-EU-100000,1.000000
txn_kLazNyXamnB9Ka,charge,pay_kLazNyXamnB9Ka,35.84,eur,35.84,0.23,35.61,eur,2026-08-05 15:28:00,2026-08-05,Payment,charge,po_djaxBbJCFDrt5h,card,Discover,order_hHXYsfIPEo67wG,RCPT-EU-100283,1.000000
txn_8jPUTMa1D5FIjC,charge,pay_8jPUTMa1D5FIjC,46.57,eur,46.57,2.70,43.87,eur,2026-08-05 11:15:00,2026-08-06,Payment,charge,po_P7yRtx39jmTMY1,card,American Express,order_PAOhzNeCkIpzvx,RCPT-EU-100234,1.000000
txn_GVgXvJXjAnJXXk,charge,pay_GVgXvJXjAnJXXk,26.17,eur,26.17,0.17,26.00,eur,2026-08-05 11:19:00,2026-08-06,Payment,charge,po_P7yRtx39jmTMY1,card,MasterCard,order_RXG2eYiwyWFBm6,RCPT-EU-100267,1.000000
txn_ceNJMc7957TpUJ,refund,rfnd_ceNJMc7957TpUJ,26.17,eur,-26.17,0.00,-26.17,eur,2026-08-05 11:19:00,2026-08-06,Refund,refund,po_P7yRtx39jmTMY1,card,MasterCard,order_RXG2eYiwyWFBm6,RCPT-EU-100267,1.000000
txn_Ks14rg7eaddLIm,charge,pay_Ks14rg7eaddLIm,82.07,eur,82.07,0.54,81.53,eur,2026-08-05 13:07:00,2026-08-06,Payment,charge,po_P7yRtx39jmTMY1,card,Discover,order_TQRXl7pSLVvq2m,RCPT-EU-100343,1.000000
txn_UucqYJ4N1RitcZ,charge,pay_UucqYJ4N1RitcZ,44.32,eur,44.32,0.29,44.03,eur,2026-08-05 14:38:00,2026-08-06,Payment,charge,po_P7yRtx39jmTMY1,card,American Express,order_IYh3WOGSXWnNIC,RCPT-EU-100046,1.000000
txn_jsWqH9x3XPyoQF,refund,rfnd_jsWqH9x3XPyoQF,44.32,eur,-44.32,0.00,-44.32,eur,2026-08-05 14:38:00,2026-08-06,Refund,refund,po_P7yRtx39jmTMY1,card,American Express,order_IYh3WOGSXWnNIC,RCPT-EU-100046,1.000000
txn_t8DD5kzKvLA0SN,charge,pay_t8DD5kzKvLA0SN,174.81,gbp,199.60,9.28,190.32,eur,2026-08-05 14:50:00,2026-08-06,Payment (fx GBP->EUR),charge,po_P7yRtx39jmTMY1,card,American Express,order_R4ARJZGNOuxHad,RCPT-EU-100302,1.141835
txn_vkvwZjjwTzphb3,charge,pay_vkvwZjjwTzphb3,89.28,eur,89.28,0.58,88.70,eur,2026-08-06 13:32:00,2026-08-06,Payment,charge,po_ybnXkMF10CF7fI,card,Discover,order_y0SbYRF4CmNaB0,RCPT-EU-100207,1.000000
txn_2aiMBWWGoNB1LA,charge,pay_2aiMBWWGoNB1LA,304.98,eur,304.98,1.99,302.99,eur,2026-08-05 17:40:00,2026-08-06,Payment,charge,po_P7yRtx39jmTMY1,card,Discover,order_3hykCMki5IGwEB,RCPT-EU-100218,1.000000
txn_2UQjhwWc29x3nu,charge,pay_2UQjhwWc29x3nu,53.07,gbp,60.60,1.61,58.99,eur,2026-08-05 18:32:00,2026-08-06,Payment (fx GBP->EUR),charge,po_P7yRtx39jmTMY1,card,American Express,order_t03wzfKdOQac9J,RCPT-EU-100297,1.141835
txn_29NHIw3fhdsMO7,refund,rfnd_29NHIw3fhdsMO7,53.07,gbp,-60.60,0.00,-60.60,eur,2026-08-05 18:32:00,2026-08-06,Refund (fx GBP->EUR),refund,po_P7yRtx39jmTMY1,card,American Express,order_t03wzfKdOQac9J,RCPT-EU-100297,1.141835
txn_hJHXcIqadmQolr,charge,pay_hJHXcIqadmQolr,760.70,sek,64.29,1.71,62.58,eur,2026-08-05 19:15:00,2026-08-06,Payment (fx SEK->EUR),charge,po_P7yRtx39jmTMY1,card,American Express,order_aXxvh0I8SuIPeH,RCPT-EU-100020,0.084514
txn_fyzCmh6HuXsevA,charge,pay_fyzCmh6HuXsevA,78.84,eur,78.84,0.51,78.33,eur,2026-08-06 19:26:00,2026-08-06,Payment,charge,po_ybnXkMF10CF7fI,card,Discover,order_se63mzq7jdiX8h,RCPT-EU-100171,1.000000
txn_NVcLmDS7DVtJbx,charge,pay_NVcLmDS7DVtJbx,87.03,eur,87.03,0.29,86.74,eur,2026-08-06 08:07:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,ideal,,order_EGjCpVeZ56ywN1,RCPT-EU-100110,1.000000
txn_vVLorVKsq2Ljrd,charge,pay_vVLorVKsq2Ljrd,637.77,eur,637.77,3.17,634.60,eur,2026-08-06 09:32:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,sepa,,order_zgPDmgLg7noweV,RCPT-EU-100316,1.000000
txn_5EGhyIH4ik8dAS,charge,pay_5EGhyIH4ik8dAS,109.84,eur,109.84,0.84,109.00,eur,2026-08-06 09:41:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,sepa,,order_PuTBULEc5c0hZJ,RCPT-EU-100037,1.000000
txn_TUfJ7xxe4NMS27,refund,rfnd_TUfJ7xxe4NMS27,109.84,eur,-109.84,0.00,-109.84,eur,2026-08-06 09:41:00,2026-08-07,Refund,refund,po_aI1aPjYJO0Y5fm,sepa,,order_PuTBULEc5c0hZJ,RCPT-EU-100037,1.000000
txn_zrL6WJz3SPuXm9,charge,pay_zrL6WJz3SPuXm9,84.41,eur,84.41,0.29,84.12,eur,2026-08-06 11:10:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,ideal,,order_pBBsXChY8Rjtl0,RCPT-EU-100185,1.000000
txn_V1XB4y64812urP,charge,pay_V1XB4y64812urP,31.85,eur,31.85,0.29,31.56,eur,2026-08-06 11:24:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,ideal,,order_H08YK3vwWnCzqp,RCPT-EU-100211,1.000000
txn_KEv6FcJcHIbtAY,charge,pay_KEv6FcJcHIbtAY,287.18,eur,287.18,1.87,285.31,eur,2026-08-06 13:17:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,card,Visa,order_yTCRSZfVdHtikT,RCPT-EU-100229,1.000000
txn_vt5smk0yw0cF0J,charge,pay_vt5smk0yw0cF0J,103.20,eur,103.20,0.29,102.91,eur,2026-08-06 14:33:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,ideal,,order_vD3K99xTHcIdKk,RCPT-EU-100115,1.000000
txn_BUZHD39ztIT6vf,charge,pay_BUZHD39ztIT6vf,83.58,eur,83.58,0.29,83.29,eur,2026-08-06 16:33:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,ideal,,order_Bldo9v4NbWcj3o,RCPT-EU-100346,1.000000
txn_gsuVh8qvwzzis6,charge,pay_gsuVh8qvwzzis6,75.36,eur,75.36,0.68,74.68,eur,2026-08-06 16:41:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,sepa,,order_Hek8Yc18mUzhjg,RCPT-EU-100213,1.000000
txn_E9DSInBwfSgTT5,charge,pay_E9DSInBwfSgTT5,165.50,eur,165.50,1.08,164.42,eur,2026-08-06 17:14:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,card,Visa,order_JyLhG1oTvR9huw,RCPT-EU-100173,1.000000
txn_lhOT57LqORIoqF,charge,pay_lhOT57LqORIoqF,163.34,eur,163.34,1.06,162.28,eur,2026-08-06 17:15:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,card,Visa,order_dEc6hEh6CAmlSi,RCPT-EU-100039,1.000000
txn_pO2EQjkFkO3Eem,charge,pay_pO2EQjkFkO3Eem,51.15,eur,51.15,0.33,50.82,eur,2026-08-06 17:15:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,card,American Express,order_377haGZpilzhnx,RCPT-EU-100204,1.000000
txn_NcPNBKEXQWFR04,charge,pay_NcPNBKEXQWFR04,199.97,usd,179.79,7.57,172.22,eur,2026-08-06 17:48:00,2026-08-07,Payment (fx USD->EUR),charge,po_aI1aPjYJO0Y5fm,card,American Express,order_7MvsJKHdBgFUCy,RCPT-EU-100225,0.899082
txn_3QIioQeBOHEyac,charge,pay_3QIioQeBOHEyac,43.61,eur,43.61,0.29,43.32,eur,2026-08-06 18:30:00,2026-08-07,Payment,charge,po_aI1aPjYJO0Y5fm,ideal,,order_GgOqxQfMOaVwnu,RCPT-EU-100251,1.000000
txn_ZbZSu9nDZwHHEG,charge,pay_ZbZSu9nDZwHHEG,54.14,gbp,61.82,2.88,58.94,eur,2026-08-07 16:30:00,2026-08-07,Payment (fx GBP->EUR),charge,po_JNueaR2hP7DPGi,card,Visa,order_e7aOPmklNZJWyI,RCPT-EU-100167,1.141835
txn_qqB7rTUxviffFh,charge,pay_qqB7rTUxviffFh,70.73,gbp,80.76,2.15,78.61,eur,2026-08-08 06:00:00,2026-08-10,Payment (fx GBP->EUR),charge,po_ZvmuxnwTkqVK5a,card,American Express,order_66t1AZn2PL6WuU,RCPT-EU-100179,1.141835
txn_wx3S5Gab9lnIgY,refund,rfnd_wx3S5Gab9lnIgY,70.73,gbp,-80.76,0.00,-80.76,eur,2026-08-08 06:00:00,2026-08-10,Refund (fx GBP->EUR),refund,po_ZvmuxnwTkqVK5a,card,American Express,order_66t1AZn2PL6WuU,RCPT-EU-100179,1.141835
txn_WaGLN4NZAzfB2A,charge,pay_WaGLN4NZAzfB2A,185.12,eur,185.12,1.17,183.95,eur,2026-08-08 06:01:00,2026-08-10,Payment,charge,po_ZvmuxnwTkqVK5a,sepa,,order_7jmdfj8131KIQ9,RCPT-EU-100228,1.000000
txn_CWU5XkTQ0q4Lpe,charge,pay_CWU5XkTQ0q4Lpe,47.38,eur,47.38,0.31,47.07,eur,2026-08-09 06:24:00,2026-08-10,Payment,charge,po_ZvmuxnwTkqVK5a,card,Visa,order_YnV95XBkt8NxEo,RCPT-EU-100048,1.000000
txn_VuLsaVux1lIagh,charge,pay_VuLsaVux1lIagh,158.42,eur,158.42,1.03,157.39,eur,2026-08-09 06:41:00,2026-08-10,Payment,charge,po_ZvmuxnwTkqVK5a,card,Visa,order_1R3Ss4SWFxZXNM,RCPT-EU-100131,1.000000
txn_HROheDHxstHnZI,charge,pay_HROheDHxstHnZI,56.01,eur,56.01,0.29,55.72,eur,2026-08-08 06:44:00,2026-08-10,Payment,charge,po_ZvmuxnwTkqVK5a,ideal,,order_EhhFDS5chicp27,RCPT-EU-100176,1.000000
txn_50WFmlzEeGg8sI,charge,pay_50WFmlzEeGg8sI,25.78,eur,25.78,0.60,25.18,eur,2026-08-09 07:13:00,2026-08-10,Payment,charge,po_ZvmuxnwTkqVK5a,card,American Express,order_OtuhlA0yID24x0,RCPT-EU-100130,1.000000
txn_QkdVP6NMsSE3RD,charge,pay_QkdVP6NMsSE3RD,63.48,usd,57.07,1.51,55.56,eur,2026-08-09 07:17:00,2026-08-10,Payment (fx USD->EUR),charge,po_ZvmuxnwTkqVK5a,card,Visa,order_EfSfpSJKOfLB5A,RCPT-EU-100241,0.899082
txn_2ZyBTrJwpMWtcD,charge,pay_2ZyBTrJwpMWtcD,42.60,gbp,48.64,1.29,47.35,eur,2026-08-08 07:42:00,2026-08-10,Payment (fx GBP->EUR),charge,po_ZvmuxnwTkqVK5a,card,Visa,order_VJT7aNypl7wxgd,RCPT-EU-100289,1.141835
txn_hAJuoqY6pDNnnW,charge,pay_hAJuoqY6pDNnnW,64.17,eur,64.17,0.42,63.75,eur,2026-08-09 07:43:00,2026-08-10,Payment,charge,po_ZvmuxnwTkqVK5a,card,American Express,order_4c2tobgk7HH1vs,RCPT-EU-100057,1.000000
