balance_transaction_id,type,source_id,customer_facing_amount,customer_facing_currency,gross,fee,net,currency,created_utc,available_on_utc,description,reporting_category,automatic_payout_id,payment_method_type,card_brand,order_id,order_receipt,fx_rate
txn_9ezctRAVYBy9Jv,refund,rfnd_9ezctRAVYBy9Jv,169.64,usd,-84.82,0.00,-84.82,usd,2026-08-01 13:48:00,2026-08-03,Refund,refund,po_wRgWOZnscOuGFl,card,Discover,order_3jnjD0SGBoIV9j,RCPT-US-100002,1.000000
txn_Y6HkKtA5CI0DOU,charge,pay_Y6HkKtA5CI0DOU,175.82,usd,175.82,1.15,174.67,usd,2026-08-01 11:21:00,2026-08-03,Payment,charge,po_bSrPVGW84eVMdC,ach,,order_b5rgvLgaM9EHOf,RCPT-US-100256,1.000000
txn_pXHoaHdFWIbWDK,charge,pay_pXHoaHdFWIbWDK,77.11,usd,77.11,1.70,75.41,usd,2026-08-01 16:58:00,2026-08-03,Payment,charge,po_wRgWOZnscOuGFl,card,American Express,order_2uxYlot3aSlx5o,RCPT-US-100107,1.000000
txn_CbyPQlJDqsjySy,charge,pay_CbyPQlJDqsjySy,137.88,usd,137.88,2.81,135.07,usd,2026-08-01 17:03:00,2026-08-03,Payment,charge,po_wRgWOZnscOuGFl,card,American Express,order_omjqwvnMiUWrS4,RCPT-US-100215,1.000000
txn_joMJKi0M5SVEnG,charge,pay_joMJKi0M5SVEnG,50.54,usd,50.54,1.22,49.32,usd,2026-08-01 19:42:00,2026-08-03,Payment,charge,po_wRgWOZnscOuGFl,card,American Express,order_9KJQgYyIp3kcyh,RCPT-US-100061,1.000000
txn_YZcCciS4HqlToq,charge,pay_YZcCciS4HqlToq,542.70,aud,351.02,13.71,337.31,usd,2026-08-01 20:47:00,2026-08-03,Payment (fx AUD->USD),charge,po_wRgWOZnscOuGFl,card,Visa,order_JOTO67xZRugmUv,RCPT-US-100253,0.646800
txn_6jzqHZ4mApRshe,refund,rfnd_6jzqHZ4mApRshe,542.70,aud,-351.02,0.00,-351.02,usd,2026-08-01 20:47:00,2026-08-03,Refund (fx AUD->USD),refund,po_wRgWOZnscOuGFl,card,Visa,order_JOTO67xZRugmUv,RCPT-US-100253,0.646800
txn_g1tViBOuostfQw,charge,pay_g1tViBOuostfQw,211.18,usd,211.18,4.14,207.04,usd,2026-08-02 09:12:00,2026-08-04,Payment,charge,po_wpQ7V5O9ihd2Tb,card,Visa,order_zUYzyz2eNw7Smi,RCPT-US-100091,1.000000
txn_LTyJb0qjz0pf8G,charge,pay_LTyJb0qjz0pf8G,39.04,eur,41.70,1.89,39.81,usd,2026-08-02 10:16:00,2026-08-04,Payment (fx EUR->USD),charge,po_wpQ7V5O9ihd2Tb,card,Visa,order_BvmT6hzSIncrki,RCPT-US-100202,1.068200
txn_0AcQGQqaAjzcT2,charge,pay_0AcQGQqaAjzcT2,81.94,usd,81.94,0.54,81.40,usd,2026-08-02 11:10:00,2026-08-04,Payment,charge,po_wpQ7V5O9ihd2Tb,ach,,order_E11tXdV6iSsaiF,RCPT-US-100095,1.000000
txn_Pwe2xkRMyvLJlE,refund,rfnd_Pwe2xkRMyvLJlE,81.94,usd,-81.94,0.00,-81.94,usd,2026-08-02 11:10:00,2026-08-04,Refund,refund,po_wpQ7V5O9ihd2Tb,ach,,order_E11tXdV6iSsaiF,RCPT-US-100095,1.000000
txn_3JjzXuLAthWIwl,charge,pay_3JjzXuLAthWIwl,52.58,usd,52.58,1.26,51.32,usd,2026-08-02 11:10:00,2026-08-04,Payment,charge,po_wpQ7V5O9ihd2Tb,card,Visa,order_b6QvGkEjo6NHWx,RCPT-US-100156,1.000000
txn_bWhxivS2yAxseu,charge,pay_bWhxivS2yAxseu,88.78,usd,88.78,1.91,86.87,usd,2026-08-02 11:11:00,2026-08-04,Payment,charge,po_wpQ7V5O9ihd2Tb,card,Visa,order_05773Z3ayPDM04,RCPT-US-100044,1.000000
txn_xtHbEADoi8vwR4,charge,pay_xtHbEADoi8vwR4,133.45,usd,133.45,2.73,130.72,usd,2026-08-02 15:22:00,2026-08-04,Payment,charge,po_wpQ7V5O9ihd2Tb,card,Visa,order_uZ3ZfeGGAFGIvb,RCPT-US-100071,1.000000
txn_WQoviCc1fibH2q,charge,pay_WQoviCc1fibH2q,224.89,usd,224.89,4.39,220.50,usd,2026-08-02 16:04:00,2026-08-04,Payment,charge,po_wpQ7V5O9ihd2Tb,card,MasterCard,order_I1TnDT3lUEwHBA,RCPT-US-100098,1.000000
txn_zgJmvx2R0kRD8S,charge,pay_zgJmvx2R0kRD8S,87.85,usd,87.85,0.57,87.28,usd,2026-08-04 13:01:00,2026-08-04,Payment,charge,po_HEBgyOzmWjFull,ach,,order_fborF9u4kE3IHp,RCPT-US-100033,1.000000
txn_YJViP1FEEqP16Y,charge,pay_YJViP1FEEqP16Y,50.31,usd,50.31,1.22,49.09,usd,2026-08-02 17:56:00,2026-08-04,Payment,charge,po_wpQ7V5O9ihd2Tb,card,American Express,order_MYjglShZFDvRLT,RCPT-US-100128,1.000000
txn_9BcRJI0wwEzR7G,charge,pay_9BcRJI0wwEzR7G,58.64,usd,58.64,1.37,57.27,usd,2026-08-02 17:57:00,2026-08-04,Payment,charge,po_wpQ7V5O9ihd2Tb,card,MasterCard,order_VHCttp9pCssneP,RCPT-US-100173,1.000000
txn_TweHx6Zq0pMTZA,charge,pay_TweHx6Zq0pMTZA,64.80,usd,64.80,1.48,63.32,usd,2026-08-02 18:13:00,2026-08-04,Payment,charge,po_wpQ7V5O9ihd2Tb,card,MasterCard,order_Kmoar3RAMQlTJN,RCPT-US-100187,1.000000
txn_5quqPuIgoLU9tU,charge,pay_5quqPuIgoLU9tU,140.02,gbp,174.27,6.96,167.31,usd,2026-08-02 19:55:00,2026-08-04,Payment (fx GBP->USD),charge,po_wpQ7V5O9ihd2Tb,card,MasterCard,order_Q4ZeNuBaFFJiEO,RCPT-US-100276,1.244600
txn_kadwzHRdZU79fD,charge,pay_kadwzHRdZU79fD,74.27,usd,74.27,1.65,72.62,usd,2026-08-03 10:03:00,2026-08-05,Payment,charge,po_IxBwLJ9HSSkryV,card,MasterCard,order_fiyRqZCqJbItDH,RCPT-US-100073,1.000000
txn_FA3ODzeIcjkgmw,refund,rfnd_FA3ODzeIcjkgmw,74.27,usd,-74.27,0.00,-74.27,usd,2026-08-03 10:03:00,2026-08-05,Refund,refund,po_IxBwLJ9HSSkryV,card,MasterCard,order_fiyRqZCqJbItDH,RCPT-US-100073,1.000000
txn_5Pzf7OO4EUTy3B,charge,pay_5Pzf7OO4EUTy3B,30.50,usd,30.50,0.85,29.65,usd,2026-08-03 11:59:00,2026-08-05,Payment,charge,po_IxBwLJ9HSSkryV,card,Discover,order_34mQcPzqKlJK0b,RCPT-US-100192,1.000000
txn_bzGABYO1T4i3s3,charge,pay_bzGABYO1T4i3s3,140.68,usd,140.68,2.86,137.82,usd,2026-08-05 08:33:00,2026-08-05,Payment,charge,po_2OySvsuTPfRrgU,card,Visa,order_RdFbgehMNMXYej,RCPT-US-100043,1.000000
txn_2TzPBSb3rdG68f,charge,pay_2TzPBSb3rdG68f,49.55,usd,49.55,1.20,48.35,usd,2026-08-03 13:35:00,2026-08-05,Payment,charge,po_IxBwLJ9HSSkryV,card,MasterCard,order_2YbnuC1eBWme8a,RCPT-US-100054,1.000000
txn_tc5rUIwpzlm2nO,charge,pay_tc5rUIwpzlm2nO,223.66,usd,223.66,4.37,219.29,usd,2026-08-03 14:36:00,2026-08-05,Payment,charge,po_IxBwLJ9HSSkryV,card,American Express,order_xQTbE5RQFrAfEZ,RCPT-US-100218,1.000000
txn_KcNnctgvrJgvMi,refund,rfnd_KcNnctgvrJgvMi,223.66,usd,-223.66,0.00,-223.66,usd,2026-08-03 14:36:00,2026-08-05,Refund,refund,po_IxBwLJ9HSSkryV,card,American Express,order_xQTbE5RQFrAfEZ,RCPT-US-100218,1.000000
txn_SHAyF4ZIFRIOcd,charge,pay_SHAyF4ZIFRIOcd,130.92,usd,130.92,3.28,127.64,usd,2026-08-03 16:21:00,2026-08-05,Payment,charge,po_IxBwLJ9HSSkryV,wallet,,order_Qt9bLhjOhiZEyj,RCPT-US-100089,1.000000
txn_cAPGkvLUcyGsgv,charge,pay_cAPGkvLUcyGsgv,37.14,usd,37.14,0.98,36.16,usd,2026-08-03 16:57:00,2026-08-05,Payment,charge,po_IxBwLJ9HSSkryV,card,MasterCard,order_c8tAfER9UvOtkC,RCPT-US-100109,1.000000
txn_LpUOTGyyJqUU50,charge,pay_LpUOTGyyJqUU50,9210.93,inr,108.14,4.43,103.71,usd,2026-08-03 17:27:00,2026-08-05,Payment (fx INR->USD),charge,po_IxBwLJ9HSSkryV,card,Discover,order_nLrW9vVevlDymP,RCPT-US-100183,0.011740
txn_3CjqKAUg0ne20A,charge,pay_3CjqKAUg0ne20A,121.39,usd,121.39,2.51,118.88,usd,2026-08-03 17:54:00,2026-08-05,Payment,charge,po_IxBwLJ9HSSkryV,card,Visa,order_kZPUmlqCVw79hj,RCPT-US-100019,1.000000
txn_V8UhaVOSBNR070,charge,pay_V8UhaVOSBNR070,99.06,usd,99.06,2.10,96.96,usd,2026-08-03 18:08:00,2026-08-05,Payment,charge,po_IxBwLJ9HSSkryV,card,Visa,order_D4g3OfwKC3gmuy,RCPT-US-100030,1.000000
txn_VPgHaisfEstTFq,charge,pay_VPgHaisfEstTFq,55.77,usd,55.77,1.31,54.46,usd,2026-08-03 18:41:00,2026-08-05,Payment,charge,po_IxBwLJ9HSSkryV,card,MasterCard,order_26GXJWlDIDcGkw,RCPT-US-100154,1.000000
txn_XHizaPdSlImNLG,charge,pay_XHizaPdSlImNLG,66.04,usd,66.04,1.50,64.54,usd,2026-08-03 18:59:00,2026-08-05,Payment,charge,po_IxBwLJ9HSSkryV,card,Discover,order_nlxC32C9bbPHFo,RCPT-US-100106,1.000000
txn_eC9r0NWsTGgeRh,charge,pay_eC9r0NWsTGgeRh,165.96,usd,165.96,3.32,162.64,usd,2026-08-05 19:55:00,2026-08-05,Payment,charge,po_2OySvsuTPfRrgU,card,American Express,order_W8pbOL844lqMuN,RCPT-US-100074,1.000000
txn_2RXbTP16USN62q,charge,pay_2RXbTP16USN62q,99.24,usd,99.24,2.11,97.13,usd,2026-08-04 08:11:00,2026-08-06,Payment,charge,po_SEHkBsl5V2UcvT,card,Visa,order_b5bdMBxJlFeIzD,RCPT-US-100078,1.000000
txn_UPTqLSy9ZyVjwJ,charge,pay_UPTqLSy9ZyVjwJ,108.05,usd,108.05,2.27,105.78,usd,2026-08-04 11:03:00,2026-08-06,Payment,charge,po_SEHkBsl5V2UcvT,card,American Express,order_icA3YfyDoJncVM,RCPT-US-100209,1.000000
txn_iT5xdjNQJGnyHt,charge,pay_iT5xdjNQJGnyHt,79.47,usd,79.47,1.75,77.72,usd,2026-08-04 12:02:00,2026-08-06,Payment,charge,po_SEHkBsl5V2UcvT,card,American Express,order_y1fPViJ6vlG8YK,RCPT-US-100000,1.000000
txn_N1ocHWhmvIeLyb,charge,pay_N1ocHWhmvIeLyb,92.79,usd,92.79,2.54,90.25,usd,2026-08-06 08:15:00,2026-08-06,Payment,charge,po_8cfdS4m45oDlxF,ach,,order_rbHtY1iLP2FCMF,RCPT-US-100292,1.000000
txn_i09ooAihNPD7yT,charge,pay_i09ooAihNPD7yT,153.92,usd,153.92,3.10,150.82,usd,2026-08-04 13:45:00,2026-08-06,Payment,charge,po_SEHkBsl5V2UcvT,card,MasterCard,order_Yf7swkzTobeOA5,RCPT-US-100194,1.000000
txn_Gj74utUFASS6Sb,charge,pay_Gj74utUFASS6Sb,310.89,usd,310.89,5.96,304.93,usd,2026-08-04 14:57:00,2026-08-06,Payment,charge,po_SEHkBsl5V2UcvT,card,Discover,order_AOLixxVTbAJCv5,RCPT-US-100244,1.000000
txn_soy4Nytwa3aCXK,charge,pay_soy4Nytwa3aCXK,127.10,usd,127.10,2.61,124.49,usd,2026-08-04 16:24:00,2026-08-06,Payment,charge,po_SEHkBsl5V2UcvT,card,Discover,order_OXKnCpA6YqSDGO,RCPT-US-100101,1.000000
txn_XOxHo91rto7mEb,charge,pay_XOxHo91rto7mEb,46.25,eur,49.40,2.19,47.21,usd,2026-08-04 18:53:00,2026-08-06,Payment (fx EUR->USD),charge,po_SEHkBsl5V2UcvT,card,American Express,order_ZhdCYsUb5FU8hg,RCPT-US-100062,1.068200
txn_jqqhVSuKJZCbBN,refund,rfnd_jqqhVSuKJZCbBN,46.25,eur,-49.40,0.00,-49.40,usd,2026-08-04 18:53:00,2026-08-06,Refund (fx EUR->USD),refund,po_SEHkBsl5V2UcvT,card,American Express,order_ZhdCYsUb5FU8hg,RCPT-US-100062,1.068200
txn_HoCY1SfyKkyfZ8,charge,pay_HoCY1SfyKkyfZ8,63.29,usd,63.29,1.45,61.84,usd,2026-08-04 19:13:00,2026-08-06,Payment,charge,po_SEHkBsl5V2UcvT,card,MasterCard,order_ngB7l4jBfFFkoG,RCPT-US-100243,1.000000
txn_gt91dgnPjCX7SR,charge,pay_gt91dgnPjCX7SR,61.69,usd,61.69,1.42,60.27,usd,2026-08-04 20:58:00,2026-08-06,Payment,charge,po_SEHkBsl5V2UcvT,card,MasterCard,order_KRaPY25X0CCEMw,RCPT-US-100130,1.000000
txn_isp4qrhSJZ9CXt,charge,pay_isp4qrhSJZ9CXt,25.40,gbp,31.61,1.50,30.11,usd,2026-08-05 07:09:00,2026-08-07,Payment (fx GBP->USD),charge,po_OfiGI4BhF21JQu,card,Discover,order_lEOOQeDkyhDMyE,RCPT-US-100271,1.244600
txn_jyP7f6q77JLpMu,charge,pay_jyP7f6q77JLpMu,105.91,usd,105.91,2.23,103.68,usd,2026-08-05 07:20:00,2026-08-07,Payment,charge,po_OfiGI4BhF21JQu,card,Visa,order_T6cdQlyZ4el30X,RCPT-US-100146,1.000000
txn_iCAXk8Afe6WZSS,refund,rfnd_iCAXk8Afe6WZSS,105.91,usd,-105.91,0.00,-105.91,usd,2026-08-05 07:20:00,2026-08-07,Refund,refund,po_OfiGI4BhF21JQu,card,Visa,order_T6cdQlyZ4el30X,RCPT-US-100146,1.000000
txn_Fuwg1NcrPUNl63,charge,pay_Fuwg1NcrPUNl63,89.51,usd,89.51,1.93,87.58,usd,2026-08-05 09:22:00,2026-08-07,Payment,charge,po_OfiGI4BhF21JQu,card,American Express,order_JzDrQJ3cnjjHF5,RCPT-US-100281,1.000000
txn_X1AOm6EjsP6n4r,charge,pay_X1AOm6EjsP6n4r,182.51,usd,182.51,3.62,178.89,usd,2026-08-05 13:19:00,2026-08-07,Payment,charge,po_OfiGI4BhF21JQu,card,MasterCard,order_QOHhi2rI4iFAKk,RCPT-US-100205,1.000000
txn_f6XsQ3hZZdQbDg,charge,pay_f6XsQ3hZZdQbDg,56.66,usd,56.66,1.33,55.33,usd,2026-08-05 15:31:00,2026-08-07,Payment,charge,po_OfiGI4BhF21JQu,card,Visa,order_dMrGI85TIFGOD8,RCPT-US-100081,1.000000
txn_QiOVxPwjd9LzEs,charge,pay_QiOVxPwjd9LzEs,238.08,usd,238.08,4.63,233.45,usd,2026-08-08 06:24:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,American Express,order_wJQLED6XiPUP5R,RCPT-US-100223,1.000000
txn_WOjPvFgfRXqqne,charge,pay_WOjPvFgfRXqqne,108.88,usd,108.88,2.78,106.10,usd,2026-08-06 06:30:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,wallet,,order_qIOJNf2NY8MXP5,RCPT-US-100176,1.000000
txn_tnL3qTyFBug2uj,charge,pay_tnL3qTyFBug2uj,52.97,usd,52.97,1.26,51.71,usd,2026-08-08 07:30:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,Discover,order_Nt3VRUYH1G7yP0,RCPT-US-100075,1.000000
txn_JuufNtTzKxeZLD,refund,rfnd_JuufNtTzKxeZLD,52.97,usd,-52.97,0.00,-52.97,usd,2026-08-08 07:30:00,2026-08-10,Refund,refund,po_RsB1spxeL7VIo7,card,Discover,order_Nt3VRUYH1G7yP0,RCPT-US-100075,1.000000
txn_1BONN2FyxFE9qW,charge,pay_1BONN2FyxFE9qW,98.33,usd,98.33,2.09,96.24,usd,2026-08-06 07:41:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,MasterCard,order_BKxHqPHjeCYY5N,RCPT-US-100297,1.000000
txn_ClSgFv10lcrl0W,charge,pay_ClSgFv10lcrl0W,87.10,usd,87.10,1.88,85.22,usd,2026-08-07 07:44:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,MasterCard,order_AVrFjvouBSLSKF,RCPT-US-100086,1.000000
txn_SRoorpNrWlJh5e,charge,pay_SRoorpNrWlJh5e,33.73,usd,33.73,1.07,32.66,usd,2026-08-06 08:12:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,wallet,,order_erx2eLZJHd0bjZ,RCPT-US-100155,1.000000
txn_I2A7zS7f5CCRnc,refund,rfnd_I2A7zS7f5CCRnc,33.73,usd,-33.73,0.00,-33.73,usd,2026-08-06 08:12:00,2026-08-10,Refund,refund,po_RsB1spxeL7VIo7,wallet,,order_erx2eLZJHd0bjZ,RCPT-US-100155,1.000000
txn_IGcK1NHkNeWOlT,charge,pay_IGcK1NHkNeWOlT,94.32,eur,100.75,4.15,96.60,usd,2026-08-07 10:38:00,2026-08-10,Payment (fx EUR->USD),charge,po_RsB1spxeL7VIo7,card,Discover,order_8HNwdumX0565PK,RCPT-US-100066,1.068200
txn_G0Qrrcn2VlQNM4,charge,pay_G0Qrrcn2VlQNM4,371.15,aud,240.06,9.47,230.59,usd,2026-08-08 10:41:00,2026-08-10,Payment (fx AUD->USD),charge,po_RsB1spxeL7VIo7,card,MasterCard,order_HsmP4qx0I4MWKL,RCPT-US-100284,0.646800
txn_wg03YjJfFYyDDP,charge,pay_wg03YjJfFYyDDP,52.00,usd,52.00,1.25,50.75,usd,2026-08-06 11:15:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,Visa,order_ehmeZCu5wOPEgO,RCPT-US-100270,1.000000
txn_LGh7binE9KGKT1,charge,pay_LGh7binE9KGKT1,49.16,usd,49.16,1.19,47.97,usd,2026-08-08 07:22:00,2026-08-10,Payment,charge,po_8nYzvi2yzYaQ7g,card,Discover,order_ORZSvFiSmgH9qa,RCPT-US-100264,1.000000
txn_F6tWaPPIpwi2EE,charge,pay_F6tWaPPIpwi2EE,64.29,usd,64.29,1.47,62.82,usd,2026-08-06 11:53:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,MasterCard,order_loCUgFkpJKmFIV,RCPT-US-100072,1.000000
txn_T3nLB3bIeuVYT6,charge,pay_T3nLB3bIeuVYT6,129.60,usd,129.60,2.66,126.94,usd,2026-08-06 12:00:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,Visa,order_qkwzoWxYQsWwNs,RCPT-US-100024,1.000000
txn_aJsW6BYtaohE98,refund,rfnd_aJsW6BYtaohE98,129.60,usd,-64.80,0.00,-64.80,usd,2026-08-06 12:00:00,2026-08-10,Refund,refund,po_RsB1spxeL7VIo7,card,Visa,order_qkwzoWxYQsWwNs,RCPT-US-100024,1.000000
txn_fCHVdHUTuz7ZkA,charge,pay_fCHVdHUTuz7ZkA,57.07,usd,57.07,1.60,55.47,usd,2026-08-07 12:41:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,wallet,,order_yiKXGxTdVg6Q5o,RCPT-US-100151,1.000000
txn_4TccddXOpJdm5n,charge,pay_4TccddXOpJdm5n,138.64,usd,138.64,0.91,137.73,usd,2026-08-08 08:44:00,2026-08-10,Payment,charge,po_8nYzvi2yzYaQ7g,ach,,order_aBoZaKcLIPq2xH,RCPT-US-100255,1.000000
txn_nxoYKrdV6PZUCX,refund,rfnd_nxoYKrdV6PZUCX,138.64,usd,-138.64,0.00,-138.64,usd,2026-08-08 08:44:00,2026-08-10,Refund,refund,po_8nYzvi2yzYaQ7g,ach,,order_aBoZaKcLIPq2xH,RCPT-US-100255,1.000000
txn_PZ6M1ZrDXLLoAp,charge,pay_PZ6M1ZrDXLLoAp,106.98,usd,106.98,1.54,105.44,usd,2026-08-06 12:54:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,ach,,order_3QDskSegIN9OMq,RCPT-US-100144,1.000000
txn_P7dqwYi6l7LJMh,charge,pay_P7dqwYi6l7LJMh,62.88,usd,62.88,1.44,61.44,usd,2026-08-07 13:05:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,American Express,order_k5vrlH34EQ24zY,RCPT-US-100112,1.000000
txn_ivxDKBlNemhy5H,charge,pay_ivxDKBlNemhy5H,135.25,usd,135.25,2.76,132.49,usd,2026-08-06 13:06:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,Discover,order_vspYFh6n8bvuEt,RCPT-US-100210,1.000000
txn_u1TpzxjsWOXMHK,refund,rfnd_u1TpzxjsWOXMHK,135.25,usd,-135.25,0.00,-135.25,usd,2026-08-06 13:06:00,2026-08-10,Refund,refund,po_RsB1spxeL7VIo7,card,Discover,order_vspYFh6n8bvuEt,RCPT-US-100210,1.000000
txn_q6gMq988V0I66R,charge,pay_q6gMq988V0I66R,156.82,usd,156.82,3.87,152.95,usd,2026-08-08 09:21:00,2026-08-10,Payment,charge,po_8nYzvi2yzYaQ7g,wallet,,order_b9Y6yBOs84X2dd,RCPT-US-100241,1.000000
txn_scCnwHmc19iWGQ,charge,pay_scCnwHmc19iWGQ,324.38,aud,209.81,8.32,201.49,usd,2026-08-08 14:00:00,2026-08-10,Payment (fx AUD->USD),charge,po_RsB1spxeL7VIo7,card,Visa,order_CVJcfWDg7nLu30,RCPT-US-100120,0.646800
txn_iR1v32toZJfM2G,charge,pay_iR1v32toZJfM2G,84.35,usd,84.35,3.17,81.18,usd,2026-08-07 14:44:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,Visa,order_o14ZHrrH993FNi,RCPT-US-100298,1.000000
txn_5MzkEWiO1ZHCfb,charge,pay_5MzkEWiO1ZHCfb,53.66,usd,53.66,1.28,52.38,usd,2026-08-06 14:56:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,Discover,order_u8r65jiP38l1w2,RCPT-US-100222,1.000000
txn_CbMjAZlpUxFEeO,charge,pay_CbMjAZlpUxFEeO,128.19,eur,136.93,5.53,131.40,usd,2026-08-07 15:26:00,2026-08-10,Payment (fx EUR->USD),charge,po_RsB1spxeL7VIo7,card,Discover,order_46SJ3x4cbOcRee,RCPT-US-100261,1.068200
txn_fTLpyHcEuDgO9z,charge,pay_fTLpyHcEuDgO9z,150.17,usd,150.17,0.98,149.19,usd,2026-08-06 16:06:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,ach,,order_ds2w1Blw3O1yo7,RCPT-US-100207,1.000000
txn_niZpByZo1NG7TE,charge,pay_niZpByZo1NG7TE,458.90,usd,458.90,8.65,450.25,usd,2026-08-08 16:16:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,MasterCard,order_8QHNhZBTWXhhT7,RCPT-US-100240,1.000000
txn_1KpS7LoKWX2z13,charge,pay_1KpS7LoKWX2z13,664.71,cad,475.53,18.46,457.07,usd,2026-08-08 16:19:00,2026-08-10,Payment (fx CAD->USD),charge,po_RsB1spxeL7VIo7,card,MasterCard,order_fdEFyKVYEfUkuF,RCPT-US-100138,0.715400
txn_ihkeIZ0YTqO0ax,refund,rfnd_ihkeIZ0YTqO0ax,664.71,cad,-237.76,0.00,-237.76,usd,2026-08-08 16:19:00,2026-08-10,Refund (fx CAD->USD),refund,po_RsB1spxeL7VIo7,card,MasterCard,order_fdEFyKVYEfUkuF,RCPT-US-100138,0.715400
txn_BTqdvodNy6DPad,charge,pay_BTqdvodNy6DPad,104.05,gbp,129.50,5.25,124.25,usd,2026-08-06 16:27:00,2026-08-10,Payment (fx GBP->USD),charge,po_RsB1spxeL7VIo7,card,American Express,order_AH3XZhFWatbkLw,RCPT-US-100167,1.244600
txn_YUC4IrghJw9DIP,charge,pay_YUC4IrghJw9DIP,67.21,usd,67.21,1.52,65.69,usd,2026-08-06 16:31:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,MasterCard,order_3zFdEde6V8QiXV,RCPT-US-100121,1.000000
txn_dNKjjyPVCklGxI,charge,pay_dNKjjyPVCklGxI,144.74,usd,144.74,2.93,141.81,usd,2026-08-07 16:32:00,2026-08-10,Payment,charge,po_RsB1spxeL7VIo7,card,Discover,order_v3JEjXoCwCc0DK,RCPT-US-100012,1.000000
