entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,posted_at,credit_type,description,notes,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_GMywqa9RzJSQvH,payment,0,568772,576100,INR,6210,1118,False,True,1785588180,1785760980,setl_O2f7sGjj627E5P,,default,Payment via CARD,,,3041566wxrzz4,order_1J1haHFL1szLcw,RCPT-IN-100076,card,Discover,KKBK,credit,
pay_WYXFPenldLsMOD,payment,0,415700,415700,INR,0,0,False,True,1785661080,1785761880,setl_gYB4TI0Rg5h4nm,,default,Payment via UPI,,,5485171fs1p74,order_HSlYLRCV1yEk8Y,RCPT-IN-100146,upi,,,,
pay_WKfx0QB3JZGqSX,payment,0,907112,918800,INR,9905,1783,False,True,1785593640,1785766440,setl_O2f7sGjj627E5P,,default,Payment via CARD,,,3041566wxrzz4,order_JB3qwSSjusTjoM,RCPT-IN-100067,card,Visa,UTIB,debit,
rfnd_JQgYyIp3kcyhXf,refund,918800,0,918800,INR,0,0,False,True,1785593640,1785766440,setl_O2f7sGjj627E5P,,default,Refund via CARD,,rfnd_JQgYyIp3kcyhXf,3041566wxrzz4,order_JB3qwSSjusTjoM,RCPT-IN-100067,card,Visa,UTIB,debit,
pay_gvLgaM9EHOfjmN,payment,0,1415500,1415500,INR,0,0,False,True,1785594720,1785767520,setl_O2f7sGjj627E5P,,default,Payment via UPI,,,3041566wxrzz4,order_tElbX8R0A8qELf,RCPT-IN-100286,upi,,,,
pay_19KoOyVsya6Tkl,payment,0,368800,368800,INR,0,0,False,True,1785582600,1785769800,setl_gYB4TI0Rg5h4nm,,default,Payment via UPI,,,5485171fs1p74,order_dUzLazxd6sEBDC,RCPT-IN-100070,upi,,,,
pay_QKfjOhOI0oqhlY,payment,0,4620173,4679700,INR,50447,9080,False,True,1785597660,1785770460,setl_O2f7sGjj627E5P,,default,Payment via CARD,,,3041566wxrzz4,order_JI5AYXBKKP0wR4,RCPT-IN-100326,card,Visa,UTIB,credit,
pay_UkuFgECwkUWYzu,payment,0,1281000,1281000,INR,0,0,False,True,1785760800,1785775200,setl_gYB4TI0Rg5h4nm,,default,Payment via UPI,,,5485171fs1p74,order_w6z0MAW6uihkeI,RCPT-IN-100153,upi,,,,
pay_AOesnFA2DO2G5N,payment,0,545900,545900,INR,0,0,False,True,1785595800,1785783000,setl_I2GkMbeV1xU7KS,,default,Payment via UPI,,,181218031279,order_sxw06m5Kbhxuty,RCPT-IN-100215,upi,,,,
pay_isFikU8qS8IkRt,payment,0,1056047,1103176,INR,44988,2141,False,True,1785631440,1785804240,setl_cJMpwwe3XtZTGj,,default,Payment (SGD) via CARD,,,1722873cphsj5,order_GUtc5rUIwpzlm2,RCPT-IN-100242,card,Discover,KKBK,debit,
pay_NKbqnaiWQDnuW2,payment,0,881884,883300,INR,1200,216,False,True,1785633660,1785806460,setl_cJMpwwe3XtZTGj,,default,Payment via NETBANKING,,,1722873cphsj5,order_xo5dDfoQJknp4v,RCPT-IN-100161,netbanking,,,,
pay_XHlE9yUMPzmeN6,payment,0,1333518,1350700,INR,14561,2621,False,True,1785643380,1785816180,setl_cJMpwwe3XtZTGj,,default,Payment via CARD,,,1722873cphsj5,order_rxJmbLYbl0G3CN,RCPT-IN-100170,card,American Express,ICIC,debit,
rfnd_punMrgvuz7IVPg,refund,675350,0,675350,INR,0,0,False,True,1785643380,1785816180,setl_cJMpwwe3XtZTGj,,default,Refund via CARD,,rfnd_punMrgvuz7IVPg,1722873cphsj5,order_rxJmbLYbl0G3CN,RCPT-IN-100170,card,American Express,ICIC,debit,
pay_snePodp6bCqfJS,payment,0,495000,495000,INR,0,0,False,True,1785821820,1785836220,setl_I2GkMbeV1xU7KS,,default,Payment via UPI,,,181218031279,order_GaILXi352Mht1a,RCPT-IN-100192,upi,,,,
pay_mR4hXAlKUT8JBP,payment,0,609600,609600,INR,0,0,False,True,1785674520,1785847320,setl_cJMpwwe3XtZTGj,,default,Payment via UPI,,,1722873cphsj5,order_1rosAV7suetYi5,RCPT-IN-100250,upi,,,,
pay_bEADoi8vwR4uZ3,payment,0,736400,736400,INR,0,0,False,True,1785675840,1785848640,setl_cJMpwwe3XtZTGj,,default,Payment via UPI,,,1722873cphsj5,order_ZfeGGAFGIvb0vA,RCPT-IN-100078,upi,,,,
pay_P5RNJiw1Hf14jr,payment,0,240800,240800,INR,0,0,False,True,1785720480,1785893280,setl_BXdEJyfXfkBRw1,,default,Payment via UPI,,,5799588x6x89h,order_CtZeEsdix1V5YR,RCPT-IN-100249,upi,,,,
pay_n4lGS8HgQar4G2,payment,0,693484,694900,INR,1200,216,False,True,1785728220,1785901020,setl_BXdEJyfXfkBRw1,,default,Payment via NETBANKING,,,5799588x6x89h,order_vzQir7vmPFdVJS,RCPT-IN-100145,netbanking,,,,
rfnd_cMbYb1Pz6ZpW6e,refund,694900,0,694900,INR,0,0,False,True,1785728220,1785901020,setl_BXdEJyfXfkBRw1,,default,Refund via NETBANKING,,rfnd_cMbYb1Pz6ZpW6e,5799588x6x89h,order_vzQir7vmPFdVJS,RCPT-IN-100145,netbanking,,,,
pay_0RxC9DyPGeDRg2,payment,0,742336,751900,INR,8105,1459,False,True,1785728580,1785901380,setl_BXdEJyfXfkBRw1,,default,Payment via CARD,,,5799588x6x89h,order_gAqQ7wkrfo4KOx,RCPT-IN-100323,card,MasterCard,HDFC,debit,
pay_slcnxr1K6B0jua,payment,0,1568800,1568800,INR,0,0,False,True,1785733320,1785906120,setl_BXdEJyfXfkBRw1,,default,Payment via UPI,,,5799588x6x89h,order_IXf9AWD5Bn0NXT,RCPT-IN-100318,upi,,,,
pay_d9BLMJ6giDilX1,payment,0,1144800,1144800,INR,0,0,False,True,1785735120,1785907920,setl_BXdEJyfXfkBRw1,,default,Payment via UPI,,,5799588x6x89h,order_94WHmjWgIcQLKm,RCPT-IN-100056,upi,,,,
rfnd_e2yVTacg6eWBU0,refund,1144800,0,1144800,INR,0,0,False,True,1785735120,1785907920,setl_BXdEJyfXfkBRw1,,default,Refund via UPI,,rfnd_e2yVTacg6eWBU0,5799588x6x89h,order_94WHmjWgIcQLKm,RCPT-IN-100056,upi,,,,
pay_8OlTa76Yp4LBlG,payment,0,2579400,2579400,INR,0,0,False,True,1785736200,1785909000,setl_BXdEJyfXfkBRw1,,default,Payment via UPI,,,5799588x6x89h,order_sQI4F9783jk3d4,RCPT-IN-100126,upi,,,,
pay_HjwM5sTWV3VF6c,payment,0,691392,700300,INR,7549,1359,False,True,1785736560,1785909360,setl_BXdEJyfXfkBRw1,,default,Payment via CARD,,,5799588x6x89h,order_PcwGCelCY9CvaN,RCPT-IN-100185,card,Visa,INDB,debit,
pay_PvFgfRXqqneqIO,payment,0,264000,264000,INR,0,0,False,True,1785749820,1785922620,setl_BXdEJyfXfkBRw1,,default,Payment via UPI,,,5799588x6x89h,order_JNf2NY8MXP5PkW,RCPT-IN-100195,upi,,,,
pay_C2UhKGj5lUdX9G,payment,0,462400,462400,INR,0,0,False,True,1785751800,1785924600,setl_BXdEJyfXfkBRw1,,default,Payment via UPI,,,5799588x6x89h,order_xA9i8aGj74utUF,RCPT-IN-100272,upi,,,,
rfnd_ixxVTbAJCv5Bix,refund,462400,0,462400,INR,0,0,False,True,1785751800,1785924600,setl_BXdEJyfXfkBRw1,,default,Refund via UPI,,rfnd_ixxVTbAJCv5Bix,5799588x6x89h,order_xA9i8aGj74utUF,RCPT-IN-100272,upi,,,,
pay_fGLTu1TpzxjsWO,payment,0,866600,866600,INR,0,0,False,True,1785758460,1785931260,setl_BXdEJyfXfkBRw1,,default,Payment via UPI,,,5799588x6x89h,order_XMHKmf8fyayDLd,RCPT-IN-100234,upi,,,,
pay_GSHoM6261ljwgD,payment,0,516841,523500,INR,5643,1016,False,True,1785761700,1785934500,setl_BXdEJyfXfkBRw1,,default,Payment via CARD,,,5799588x6x89h,order_SIoKSnDkTmPYtc,RCPT-IN-100261,card,Visa,ICIC,credit,
pay_t9bLhjOhiZEyj8,payment,0,744400,744400,INR,0,0,False,True,1785768900,1785941700,setl_BXdEJyfXfkBRw1,,default,Payment via UPI,,,5799588x6x89h,order_b1jE0WVab6osDX,RCPT-IN-100098,upi,,,,
pay_yqnbJq2U8nNGC3,payment,0,708200,708200,INR,0,0,False,True,1785928380,1785942780,setl_dvx4Sr0vhnycoN,,default,Payment via UPI,,,8361666qxhbbd,order_xywXGpaG9ohPX9,RCPT-IN-100074,upi,,,,
pay_ILYqMpvCxNH30T,payment,0,203000,203000,INR,0,0,False,True,1785810300,1785983100,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_HgITweHx6Zq0pM,RCPT-IN-100206,upi,,,,
pay_OZ2T6xnQuTzSbJ,payment,0,916000,916000,INR,0,0,False,True,1785810420,1785983220,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_PSsGP2OBPOZq7m,RCPT-IN-100314,upi,,,,
pay_gCGiH8MDaBjUs0,payment,0,1521496,1589500,INR,64920,3084,False,True,1785811860,1785984660,setl_gBhWr1YIJdwX4H,,default,Payment via CARD,,,991080764735,order_KEyh2t9wT5WmjV,RCPT-IN-100266,card,Discover,HDFC,debit,
pay_RKjZDdTPZ6M1Zr,payment,0,459111,482117,INR,22071,935,False,True,1785812640,1785985440,setl_gBhWr1YIJdwX4H,,default,Payment (EUR) via CARD,,,991080764735,order_DXLLoAp3QDskSe,RCPT-IN-100160,card,MasterCard,UTIB,credit,
pay_wuc3QGRdDlIYHs,payment,0,996659,1009500,INR,10882,1959,False,True,1785813600,1785986400,setl_gBhWr1YIJdwX4H,,default,Payment via CARD,,,991080764735,order_2XBq6EyKPB8rf6,RCPT-IN-100300,card,MasterCard,UTIB,debit,
pay_htzWP9XA8mTshr,payment,0,682700,682700,INR,0,0,False,True,1785813900,1785986700,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_7ySCEuZIMSqqUK,RCPT-IN-100263,upi,,,,
pay_tmMYOnhyeXm3in,payment,0,1286400,1286400,INR,0,0,False,True,1785815640,1785988440,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_wCb92HfuVvdRFM,RCPT-IN-100310,upi,,,,
pay_VGrhSDmkLHejAW,payment,0,190300,190300,INR,0,0,False,True,1785815880,1785988680,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_JxOcMLnt5hkT7m,RCPT-IN-100258,upi,,,,
pay_WDg7nLu30zOIBZ,payment,0,793300,793300,INR,0,0,False,True,1785817920,1785990720,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_fcbxKpfKb6m2VK,RCPT-IN-100133,upi,,,,
pay_QJGnyHty1fPViJ,payment,0,526500,526500,INR,0,0,False,True,1785824820,1785997620,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_6vlG8YKcCDoaZB,RCPT-IN-100000,upi,,,,
pay_q26GXJWlDIDcGk,payment,0,907606,919300,INR,9910,1784,False,True,1785827040,1785999840,setl_gBhWr1YIJdwX4H,,default,Payment via CARD,,,991080764735,order_wWCBGrUoqTXuLK,RCPT-IN-100171,card,Visa,KKBK,debit,
pay_jIdpiOU04J3KIB,payment,0,4013200,4013200,INR,0,0,False,True,1785834480,1786007280,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_ER2JCWBX1kKWQP,RCPT-IN-100311,upi,,,,
pay_grq3iTK3e2mXAG,payment,0,3179676,3239500,INR,50698,9126,False,True,1785835500,1786008300,setl_gBhWr1YIJdwX4H,,default,Payment via WALLET,,,991080764735,order_D86WfFb7hJfsEm,RCPT-IN-100208,wallet,,,,
pay_T8HNwdumX0565P,payment,0,566400,566400,INR,0,0,False,True,1785836580,1786009380,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_KAV6CdCGZSblnU,RCPT-IN-100073,upi,,,,
pay_peAQf9BdIqMh1S,payment,0,368784,370200,INR,1200,216,False,True,1785842040,1786014840,setl_gBhWr1YIJdwX4H,,default,Payment via NETBANKING,,,991080764735,order_y7BZWHYvq28khr,RCPT-IN-100267,netbanking,,,,
pay_2afdvA3MqdXf9E,payment,0,741900,741900,INR,0,0,False,True,1785845160,1786017960,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_FOas4JrEWj0Cwt,RCPT-IN-100028,upi,,,,
pay_OTp3xn9Dp9SKH8,payment,0,1314000,1314000,INR,0,0,False,True,1785846600,1786019400,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_i4AihF3FtOCMMv,RCPT-IN-100099,upi,,,,
pay_3Kw4KNRwOY3ow7,payment,0,1161140,1176100,INR,12678,2282,False,True,1785849900,1786022700,setl_gBhWr1YIJdwX4H,,default,Payment via CARD,,,991080764735,order_RNPz70zBImBwuK,RCPT-IN-100138,card,MasterCard,UTIB,credit,
pay_H3260UH6TR4thV,payment,0,783900,783900,INR,0,0,False,True,1785850020,1786022820,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_fhioe2XU0FcR5v,RCPT-IN-100071,upi,,,,
pay_Mh1T15f3eUKCj2,payment,0,2171300,2171300,INR,0,0,False,True,1785851940,1786024740,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_OBMYwEHgTbvgKz,RCPT-IN-100180,upi,,,,
pay_DT3lUEwHBAv6Hl,payment,0,553000,553000,INR,0,0,False,True,1785852720,1786025520,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_VEXxik0N7PvOpp,RCPT-IN-100109,upi,,,,
pay_S6kNYwxXj2UJgw,payment,0,1406700,1406700,INR,0,0,False,True,1785852780,1786025580,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_FqLMlDVJhU5Gtk,RCPT-IN-100182,upi,,,,
pay_L7py6uumZo6fsP,payment,0,482700,482700,INR,0,0,False,True,1785856200,1786029000,setl_gBhWr1YIJdwX4H,,default,Payment via UPI,,,991080764735,order_vfG4ZxknUAcybO,RCPT-IN-100246,upi,,,,
pay_rAuTdV4UXodb8C,payment,0,1605400,1605400,INR,0,0,False,True,1785893640,1786066440,setl_zs4t1anBojjdWq,,default,Payment via UPI,,,345286984056,order_MFsCCNPvfl7J3m,RCPT-IN-100094,upi,,,,
pay_25Nbe1n9LoXL3N,payment,0,2503600,2503600,INR,0,0,False,True,1785898680,1786071480,setl_zs4t1anBojjdWq,,default,Payment via UPI,,,345286984056,order_yjjtoKAFPW4DEc,RCPT-IN-100059,upi,,,,
pay_jJAKwfx9Fc0SFN,payment,0,1064100,1064100,INR,0,0,False,True,1785906780,1786079580,setl_zs4t1anBojjdWq,,default,Payment via UPI,,,345286984056,order_tnQZlnd9dpstxl,RCPT-IN-100140,upi,,,,
pay_KESDBUxlvj5tLk,payment,0,561100,561100,INR,0,0,False,True,1785907980,1786080780,setl_zs4t1anBojjdWq,,default,Payment via UPI,,,345286984056,order_adwzHRdZU79fDf,RCPT-IN-100080,upi,,,,
rfnd_bItDHC38Ga0vOQ,refund,561100,0,561100,INR,0,0,False,True,1785907980,1786080780,setl_zs4t1anBojjdWq,,default,Refund via UPI,,rfnd_bItDHC38Ga0vOQ,345286984056,order_adwzHRdZU79fDf,RCPT-IN-100080,upi,,,,
pay_7EberJpzTHnBwh,payment,0,343080,347500,INR,3746,674,False,True,1785922440,1786095240,setl_zs4t1anBojjdWq,,default,Payment via CARD,,,345286984056,order_mNipM2WyTRtSbf,RCPT-IN-100009,card,Visa,KKBK,debit,
pay_xC32C9bbPHFoB8,payment,0,764300,764300,INR,0,0,False,True,1785922980,1786095780,setl_zs4t1anBojjdWq,,default,Payment via UPI,,,345286984056,order_1paYCoyco82Bq6,RCPT-IN-100117,upi,,,,
pay_v0v5UA2HOQaqmf,payment,0,1991000,1991000,INR,0,0,False,True,1785923460,1786096260,setl_zs4t1anBojjdWq,,default,Payment via UPI,,,345286984056,order_gn9zeOOhZJOIs3,RCPT-IN-100284,upi,,,,
pay_oL9FT5cHxeJKy6,payment,0,579984,581400,INR,1200,216,False,True,1785926040,1786098840,setl_zs4t1anBojjdWq,,default,Payment via NETBANKING,,,345286984056,order_7QBIwFpDYqvW1x,RCPT-IN-100294,netbanking,,,,
pay_de6V8QiXVXvzWp,payment,0,2823700,2823700,INR,0,0,False,True,1785933180,1786105980,setl_zs4t1anBojjdWq,,default,Payment via UPI,,,345286984056,order_75XsSEidXIIp0D,RCPT-IN-100134,upi,,,,
pay_uXU4qZRlnCud6K,payment,0,418200,418200,INR,0,0,False,True,1785934740,1786107540,setl_zs4t1anBojjdWq,,default,Payment via UPI,,,345286984056,order_aV36NbhuTBUsIS,RCPT-IN-100205,upi,,,,
pay_a75Ki4OYjvVlsd,payment,0,1582653,1599700,INR,14447,2600,False,True,1785935460,1786108260,setl_zs4t1anBojjdWq,,default,Payment via UPI,,,345286984056,order_vyf5MzkEWiO1ZH,RCPT-IN-100247,upi,,,,
pay_oT86m8jIAeTSNG,payment,0,1448734,1467400,INR,15819,2847,False,True,1785940260,1786113060,setl_zs4t1anBojjdWq,,default,Payment via CARD,,,345286984056,order_Ahj7QQU8JmuHEz,RCPT-IN-100297,card,Discover,ICIC,debit,
pay_LH3k969ynBxgJH,payment,0,497600,497600,INR,0,0,False,True,1786114920,1786129320,setl_gKT82IjYryVTam,,default,Payment via UPI,,,236980593756,order_h49R0UmlvcAvjc,RCPT-IN-100241,upi,,,,
pay_JxDntY8tJMXjbp,payment,0,3447000,3447000,INR,0,0,False,True,1786152240,1786325040,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_jRyvoa101xh0e3,RCPT-IN-100125,upi,,,,
pay_PsQPV5DWCzhmAU,payment,0,2388800,2388800,INR,0,0,False,True,1786152720,1786325520,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_KATkC3IR1ptG3t,RCPT-IN-100340,upi,,,,
pay_CXKOXKnCpA6YqS,payment,0,986687,999400,INR,10774,1939,False,True,1786154100,1786326900,setl_n5mhz2p49qRq2M,,default,Payment via CARD,,,1179212zbm5tr,order_DGOGECCGJrqoGW,RCPT-IN-100112,card,Discover,INDB,credit,
rfnd_2GGgdwa6k9J7gw,refund,499700,0,499700,INR,0,0,False,True,1786154100,1786326900,setl_n5mhz2p49qRq2M,,default,Refund via CARD,,rfnd_2GGgdwa6k9J7gw,1179212zbm5tr,order_DGOGECCGJrqoGW,RCPT-IN-100112,card,Discover,INDB,credit,
pay_uLczCgyG56iXc8,payment,0,1372604,1388000,INR,15180,216,False,True,1785982560,1786328160,setl_n5mhz2p49qRq2M,,default,Payment via NETBANKING,,,1179212zbm5tr,order_XYUVr1Kgt91dgn,RCPT-IN-100143,netbanking,,,,
pay_U9tUQ4ZeNuBaFF,payment,0,736018,745500,INR,8036,1446,False,True,1786155540,1786328340,setl_n5mhz2p49qRq2M,,default,Payment via CARD,,,1179212zbm5tr,order_JiEOasPJnXIWij,RCPT-IN-100308,card,MasterCard,IDFB,credit,
pay_SxHwDwD3PEFL2K,payment,0,1511584,1513000,INR,1200,216,False,True,1786155660,1786328460,setl_n5mhz2p49qRq2M,,default,Payment via NETBANKING,,,1179212zbm5tr,order_mKfGIogX0czw4M,RCPT-IN-100252,netbanking,,,,
rfnd_aJFTEvpbYAoxYN,refund,1513000,0,1513000,INR,0,0,False,True,1786155660,1786328460,setl_n5mhz2p49qRq2M,,default,Refund via NETBANKING,,rfnd_aJFTEvpbYAoxYN,1179212zbm5tr,order_mKfGIogX0czw4M,RCPT-IN-100252,netbanking,,,,
pay_buveKuXGGpSU6p,payment,0,572653,592025,INR,18223,1149,False,True,1786072680,1786331880,setl_n5mhz2p49qRq2M,,default,Payment (SGD) via CARD,,,1179212zbm5tr,order_eZ4A7LH8erkGkC,RCPT-IN-100210,card,MasterCard,SBIN,credit,
pay_M6Czi5NEuBALXC,payment,0,856071,867100,INR,9347,1682,False,True,1786073400,1786332600,setl_n5mhz2p49qRq2M,,default,Payment via CARD,,,1179212zbm5tr,order_vkBgasUke4oxF4,RCPT-IN-100020,card,MasterCard,KKBK,credit,
rfnd_GFP8I2Fs2chRff,refund,867100,0,867100,INR,0,0,False,True,1786073400,1786332600,setl_n5mhz2p49qRq2M,,default,Refund via CARD,,rfnd_GFP8I2Fs2chRff,1179212zbm5tr,order_vkBgasUke4oxF4,RCPT-IN-100020,card,MasterCard,KKBK,credit,
pay_QdOIhI5TKwkF78,payment,0,795041,810000,INR,12677,2282,False,True,1786160400,1786333200,setl_n5mhz2p49qRq2M,,default,Payment via WALLET,,,1179212zbm5tr,order_Jz2UrwpTHValXg,RCPT-IN-100194,wallet,,,,
pay_vVxgACVMlfQycf,payment,0,5969300,5969300,INR,0,0,False,True,1786160820,1786333620,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_GjuAA36XeZDg3a,RCPT-IN-100165,upi,,,,
pay_WcEqE9Sou6hWdI,payment,0,243000,243000,INR,0,0,False,True,1786075380,1786334580,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_DyzL83s2uqadV4,RCPT-IN-100158,upi,,,,
pay_qLiZF54jGkgo2Q,payment,0,1107200,1107200,INR,0,0,False,True,1786163400,1786336200,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_TmrLjCvu7Bk6TO,RCPT-IN-100051,upi,,,,
pay_m0NaMeH9IHVRi5,payment,0,536191,541500,INR,4499,810,False,True,1785991500,1786337100,setl_n5mhz2p49qRq2M,,default,Payment via NETBANKING,,,1179212zbm5tr,order_snDqtDK5DBzzea,RCPT-IN-100273,netbanking,,,,
pay_pf8GBvmT6hzSIn,payment,0,1881400,1881400,INR,0,0,False,True,1785993600,1786339200,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_crki2v09QJ0ofN,RCPT-IN-100224,upi,,,,
pay_Qh5XKWtxMtmXzv,payment,0,1840100,1840100,INR,0,0,False,True,1786080540,1786339740,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_xsrfqmThK1Plwb,RCPT-IN-100156,upi,,,,
pay_hQf5iZ307uhHZQ,payment,0,938400,938400,INR,0,0,False,True,1786241580,1786342380,setl_9lmHtIDNby0DoZ,,default,Payment via UPI,,,112429258141,order_KcNnctgvrJgvMi,RCPT-IN-100243,upi,,,,
pay_j2BY6nLUPg6E1g,payment,0,333300,333300,INR,0,0,False,True,1786086060,1786345260,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_2jBYQLVxldGyoK,RCPT-IN-100245,upi,,,,
pay_JPWrg0Ke4QFuwg,payment,0,1305800,1305800,INR,0,0,False,True,1785999720,1786345320,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_1NcrPUNl63JzDr,RCPT-IN-100313,upi,,,,
pay_EHxCGwlggK3Z4m,payment,0,811400,811400,INR,0,0,False,True,1785999960,1786345560,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_XxR1ek5jnbe0oz,RCPT-IN-100045,upi,,,,
pay_z1S6KMuvGmQNDt,payment,0,527500,527500,INR,0,0,False,True,1786174560,1786347360,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_5kymZKvovM9BcR,RCPT-IN-100191,upi,,,,
pay_81P7DTD3UVjzsZ,payment,0,307500,307500,INR,0,0,False,True,1786174980,1786347780,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_0YX1VoZtU2hOiC,RCPT-IN-100186,upi,,,,
pay_PTaIoHNyvdmDIy,payment,0,422100,422100,INR,0,0,False,True,1786175160,1786347960,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_CjdcwW3sRBfkcc,RCPT-IN-100236,upi,,,,
rfnd_BqSqAaWqHl1wzm,refund,211050,0,211050,INR,0,0,False,True,1786175160,1786347960,setl_n5mhz2p49qRq2M,,default,Refund via UPI,,rfnd_BqSqAaWqHl1wzm,1179212zbm5tr,order_CjdcwW3sRBfkcc,RCPT-IN-100236,upi,,,,
pay_kFuELRWKlXnfDP,payment,0,338700,338700,INR,0,0,False,True,1786089180,1786348380,setl_n5mhz2p49qRq2M,,default,Payment via UPI,,,1179212zbm5tr,order_KlsDUfJ1bVFTHR,RCPT-IN-100097,upi,,,,
rfnd_72FoV6My5aQSHA,refund,169350,0,169350,INR,0,0,False,True,1786089180,1786348380,setl_n5mhz2p49qRq2M,,default,Refund via UPI,,rfnd_72FoV6My5aQSHA,1179212zbm5tr,order_KlsDUfJ1bVFTHR,RCPT-IN-100097,upi,,,,
