entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,posted_at,credit_type,description,notes,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_MWvwkVx1MPcIHe,payment,0,195600,195600,INR,0,0,False,True,1785569460,1785742260,setl_DmgLg7noweVzst,,default,Payment via UPI,,,355125087637,order_LOW6RT9zGegOFn,RCPT-IN-100312,upi,,,,
pay_TNNoqIy3pC6sHy,payment,0,300563,303700,INR,3137,0,False,True,1785572940,1785745740,setl_DmgLg7noweVzst,,default,Payment via UPI,,,355125087637,order_S3ZjyvvaE3ihev,RCPT-IN-100208,upi,,,,
pay_4pVeLGsqIpmocD,payment,0,144113,145200,INR,921,166,False,True,1785657240,1785758040,setl_4wi6hafLvEBZtK,,default,Payment via UPI,,,898240456751,order_Hg9JsjDP5kpq0N,RCPT-IN-100265,upi,,,,
pay_D5UvZDlu8UEz5O,payment,0,150886,154100,INR,2724,490,False,True,1785588300,1785761100,setl_DmgLg7noweVzst,,default,Payment via CARD,,,355125087637,order_bueQwPChG7zu6d,RCPT-IN-100021,card,Discover,ICIC,credit,
pay_eTg1JdulQ4ZBPU,payment,0,128400,128400,INR,0,0,False,True,1785748980,1785763380,setl_4wi6hafLvEBZtK,,default,Payment via UPI,,,898240456751,order_mhbtribhyXjtGf,RCPT-IN-100164,upi,,,,
pay_WWiXH43BbxemGR,payment,0,371800,371800,INR,0,0,False,True,1785593760,1785766560,setl_DmgLg7noweVzst,,default,Payment via UPI,,,355125087637,order_gSM9ExWaFKM8gt,RCPT-IN-100349,upi,,,,
pay_oY7ivT9VwZjqFQ,payment,0,208067,212500,INR,3757,676,False,True,1785594240,1785767040,setl_DmgLg7noweVzst,,default,Payment via CARD,,,355125087637,order_MMYuHVT8RkeuoV,RCPT-IN-100033,card,American Express,ICIC,credit,
pay_qFiwrx41Nb6asW,payment,0,259484,260900,INR,1200,216,False,True,1785760920,1785775320,setl_4wi6hafLvEBZtK,,default,Payment via NETBANKING,,,898240456751,order_yp7evt2c81rm9R,RCPT-IN-100301,netbanking,,,,
pay_hvCAPa4hJFZjTe,payment,0,345538,352900,INR,6239,1123,False,True,1785639660,1785812460,setl_inpRFx0oTIUIiW,,default,Payment via CARD,,,980382674412,order_b7ECrtwunOSQHj,RCPT-IN-100047,card,Discover,IDFB,debit,
pay_cQRh3HHMV26BCM,payment,0,126308,129000,INR,2281,411,False,True,1785639780,1785812580,setl_inpRFx0oTIUIiW,,default,Payment via CARD,,,980382674412,order_ohoP7YzBjqRERS,RCPT-IN-100266,card,MasterCard,HDFC,credit,
pay_VNqZkLiEYgfpNs,payment,0,225584,227000,INR,1200,216,False,True,1785642420,1785815220,setl_inpRFx0oTIUIiW,,default,Payment via NETBANKING,,,980382674412,order_HwZkBHnGvPQcZg,RCPT-IN-100019,netbanking,,,,
rfnd_QR5Vjiga9hk2Go,refund,227000,0,227000,INR,0,0,False,True,1785642420,1785815220,setl_inpRFx0oTIUIiW,,default,Refund via NETBANKING,,rfnd_QR5Vjiga9hk2Go,980382674412,order_HwZkBHnGvPQcZg,RCPT-IN-100019,netbanking,,,,
pay_rUwEOsD85vr87Y,payment,0,195791,208480,INR,12026,663,False,True,1785650100,1785822900,setl_inpRFx0oTIUIiW,,default,Payment (SGD) via CARD,,,980382674412,order_lljQcajOVRLdlL,RCPT-IN-100302,card,American Express,HDFC,credit,
pay_mQolraXxvh0I8S,payment,0,209300,209300,INR,0,0,False,True,1785650580,1785823380,setl_inpRFx0oTIUIiW,,default,Payment via UPI,,,980382674412,order_uIPeHg5Tygn2WR,RCPT-IN-100022,upi,,,,
pay_f9O7UVI7IJztU8,payment,0,277200,277200,INR,0,0,False,True,1785652440,1785825240,setl_inpRFx0oTIUIiW,,default,Payment via UPI,,,980382674412,order_CMPIsrP42u48qd,RCPT-IN-100088,upi,,,,
pay_rnLowEXuukHoCY,payment,0,292100,292100,INR,0,0,False,True,1785813420,1785827820,setl_F4dD8PEacbR0pH,,default,Payment via UPI,,,3011416cdnt3j,order_aH2rosOQFx131Y,RCPT-IN-100179,upi,,,,
rfnd_7U91CvKYuOwcRK,refund,292100,0,292100,INR,0,0,False,True,1785813420,1785827820,setl_F4dD8PEacbR0pH,,default,Refund via UPI,,rfnd_7U91CvKYuOwcRK,3011416cdnt3j,order_aH2rosOQFx131Y,RCPT-IN-100179,upi,,,,
pay_kKjfVfJc8wWzTG,payment,0,174972,178700,INR,3159,569,False,True,1785814860,1785829260,setl_F4dD8PEacbR0pH,,default,Payment via CARD,,,3011416cdnt3j,order_PyJNM3ivnWHKwM,RCPT-IN-100080,card,American Express,YESB,debit,
pay_6DwdBle6zCUGML,payment,0,126994,129700,INR,2293,413,False,True,1785656940,1785829740,setl_inpRFx0oTIUIiW,,default,Payment via CARD,,,980382674412,order_WNlPmtemgOcL5R,RCPT-IN-100029,card,MasterCard,KKBK,debit,
pay_JOArSUuWPnfGfu,payment,0,445508,455000,INR,8044,1448,False,True,1785815760,1785830160,setl_F4dD8PEacbR0pH,,default,Payment via CARD,,,3011416cdnt3j,order_lH2gnQtMsh4bBY,RCPT-IN-100014,card,MasterCard,SBIN,credit,
pay_Qa05mfShL7uEIO,payment,0,208100,208100,INR,0,0,False,True,1785660360,1785833160,setl_inpRFx0oTIUIiW,,default,Payment via UPI,,,980382674412,order_ejp2nnERN66NvB,RCPT-IN-100003,upi,,,,
pay_EohKEK0iyYaJYk,payment,0,316100,316100,INR,0,0,False,True,1785663420,1785836220,setl_inpRFx0oTIUIiW,,default,Payment via UPI,,,980382674412,order_vgGYAeTCnBMzV7,RCPT-IN-100114,upi,,,,
pay_DLEjxp6XUqeyCh,payment,0,241284,242700,INR,1200,216,False,True,1785664740,1785837540,setl_inpRFx0oTIUIiW,,default,Payment via NETBANKING,,,980382674412,order_Sg02orhv8iLmxx,RCPT-IN-100044,netbanking,,,,
pay_ur8DUZlpa5Ej1e,payment,0,695284,696700,INR,1200,216,False,True,1785823740,1785838140,setl_F4dD8PEacbR0pH,,default,Payment via NETBANKING,,,3011416cdnt3j,order_fzzVCdKEOB0KBW,RCPT-IN-100210,netbanking,,,,
pay_7dHzcIRjrgHLVY,payment,0,172230,175900,INR,3110,560,False,True,1785666540,1785839340,setl_inpRFx0oTIUIiW,,default,Payment via CARD,,,980382674412,order_agehbImT8B7v62,RCPT-IN-100136,card,Discover,UTIB,credit,
pay_oXVfDLzvO7Poj9,payment,0,198200,198200,INR,0,0,False,True,1785668700,1785841500,setl_inpRFx0oTIUIiW,,default,Payment via UPI,,,980382674412,order_w0KiDh2sAXjEyc,RCPT-IN-100237,upi,,,,
pay_lK2EKiWIFms03W,payment,0,209879,212100,INR,2221,0,False,True,1785669060,1785841860,setl_inpRFx0oTIUIiW,,default,Payment via UPI,,,980382674412,order_6HXqpuX4bjolP3,RCPT-IN-100119,upi,,,,
pay_WunhGOUKjYnvdp,payment,0,293000,293000,INR,0,0,False,True,1785673680,1785846480,setl_inpRFx0oTIUIiW,,default,Payment via UPI,,,980382674412,order_CYi36R1NjnOGGE,RCPT-IN-100203,upi,,,,
pay_uEIHgFpbGIG0En,payment,0,373443,381400,INR,6743,1214,False,True,1785674220,1785847020,setl_inpRFx0oTIUIiW,,default,Payment via CARD,,,980382674412,order_E3cjrK0R61nl8p,RCPT-IN-100151,card,Discover,HDFC,credit,
pay_2VvvvOGwi9x2UC,payment,0,289200,289200,INR,0,0,False,True,1785675120,1785847920,setl_inpRFx0oTIUIiW,,default,Payment via UPI,,,980382674412,order_dyy1yalvGorVl5,RCPT-IN-100283,upi,,,,
pay_xDVGRNhfECG3ti,payment,0,486300,486300,INR,0,0,False,True,1785681060,1785853860,setl_inpRFx0oTIUIiW,,default,Payment via UPI,,,980382674412,order_DewvhPSM7lXPbU,RCPT-IN-100096,upi,,,,
pay_N76DeYtZaEkoMx,payment,0,638400,638400,INR,0,0,False,True,1785851280,1785865680,setl_F4dD8PEacbR0pH,,default,Payment via UPI,,,3011416cdnt3j,order_rRVFTVA9aw7HIP,RCPT-IN-100000,upi,,,,
pay_6KcDFsVnzfLgPa,payment,0,221300,221300,INR,0,0,False,True,1785719040,1785891840,setl_QfwNlYuQvwJQvE,,default,Payment via UPI,,,5209811vhnvy2,order_Q6lDtOdyyUzVFb,RCPT-IN-100202,upi,,,,
pay_RJc9gnlAbYbXLT,payment,0,123600,123600,INR,0,0,False,True,1785731580,1785904380,setl_QfwNlYuQvwJQvE,,default,Payment via UPI,,,5209811vhnvy2,order_xE1PeBAcneUOu7,RCPT-IN-100188,upi,,,,
pay_ISIBmQp5z0mIlT,payment,0,384116,392300,INR,6936,1248,False,True,1785738060,1785910860,setl_QfwNlYuQvwJQvE,,default,Payment via CARD,,,5209811vhnvy2,order_cJZfhBo3Kr4zqf,RCPT-IN-100149,card,Visa,UTIB,debit,
pay_nDZwHHEGe7aOPm,payment,0,282500,282500,INR,0,0,False,True,1785740220,1785913020,setl_QfwNlYuQvwJQvE,,default,Payment via UPI,,,5209811vhnvy2,order_klNZJWyIjs8XAm,RCPT-IN-100185,upi,,,,
pay_kvvpk12wcgdAda,payment,0,247300,247300,INR,0,0,False,True,1785745440,1785918240,setl_QfwNlYuQvwJQvE,,default,Payment via UPI,,,5209811vhnvy2,order_cLoyVlc8IRc5f4,RCPT-IN-100180,upi,,,,
pay_GmOwJcpSTXY46N,payment,0,260200,260200,INR,0,0,False,True,1785753540,1785926340,setl_QfwNlYuQvwJQvE,,default,Payment via UPI,,,5209811vhnvy2,order_uAA4KeJIKIH44v,RCPT-IN-100121,upi,,,,
pay_NBKEXQWFR047Mv,payment,0,127581,130300,INR,2304,415,False,True,1785756720,1785929520,setl_QfwNlYuQvwJQvE,,default,Payment via CARD,,,5209811vhnvy2,order_sJKHdBgFUCyUOd,RCPT-IN-100249,card,MasterCard,INDB,credit,
pay_nBa3TnxFdveo4j,payment,0,174000,175300,INR,1102,198,False,True,1785757620,1785930420,setl_QfwNlYuQvwJQvE,,default,Payment via UPI,,,5209811vhnvy2,order_dqYr5gzy7Z4qEv,RCPT-IN-100100,upi,,,,
pay_ftjWNWOnDCqY0F,payment,0,424900,424900,INR,0,0,False,True,1785759480,1785932280,setl_QfwNlYuQvwJQvE,,default,Payment via UPI,,,5209811vhnvy2,order_QoMNbqSPwqPSQ2,RCPT-IN-100310,upi,,,,
pay_cbvQYzJXJp1mUS,payment,0,380100,380100,INR,0,0,False,True,1785760620,1785933420,setl_QfwNlYuQvwJQvE,,default,Payment via UPI,,,5209811vhnvy2,order_jwv06LbpXlGd4U,RCPT-IN-100024,upi,,,,
pay_iMdCyPkSqiDmMF,payment,0,368384,369800,INR,1200,216,False,True,1785762600,1785935400,setl_QfwNlYuQvwJQvE,,default,Payment via NETBANKING,,,5209811vhnvy2,order_lUusF4FDULa7Vk,RCPT-IN-100193,netbanking,,,,
pay_uixWb9dBdxXydg,payment,0,344706,346400,INR,1436,258,False,True,1785767400,1785940200,setl_QfwNlYuQvwJQvE,,default,Payment via UPI,,,5209811vhnvy2,order_r8t4UksJJChYkW,RCPT-IN-100130,upi,,,,
pay_D8qqEJBakJ5r2y,payment,0,371100,371100,INR,0,0,False,True,1785815580,1785988380,setl_lkIpX3HFCgc78Y,,default,Payment via UPI,,,579727142677,order_6hiEbhrLFhsWnf,RCPT-IN-100083,upi,,,,
pay_gr1MzEeGBCwjng,payment,0,312541,319200,INR,5643,1016,False,True,1785816360,1785989160,setl_lkIpX3HFCgc78Y,,default,Payment via CARD,,,579727142677,order_5keJMLHNL1KS7r,RCPT-IN-100016,card,American Express,HDFC,credit,
pay_CMJ8erBcwlZiDS,payment,0,126994,129700,INR,2293,413,False,True,1785819600,1785992400,setl_lkIpX3HFCgc78Y,,default,Payment via CARD,,,579727142677,order_KCLZv0N9BBObz9,RCPT-IN-100090,card,Discover,ICIC,debit,
rfnd_CVQ2njXseQnvUK,refund,129700,0,129700,INR,0,0,False,True,1785819600,1785992400,setl_lkIpX3HFCgc78Y,,default,Refund via CARD,,rfnd_CVQ2njXseQnvUK,579727142677,order_KCLZv0N9BBObz9,RCPT-IN-100090,card,Discover,ICIC,debit,
pay_slWMunffSSfzbQ,payment,0,123784,125200,INR,1200,216,False,True,1785829080,1786001880,setl_lkIpX3HFCgc78Y,,default,Payment via NETBANKING,,,579727142677,order_zTcCpPr7keIuEf,RCPT-IN-100254,netbanking,,,,
pay_y8JzXLGVC7W93O,payment,0,256730,262200,INR,4636,834,False,True,1785833880,1786006680,setl_lkIpX3HFCgc78Y,,default,Payment via CARD,,,579727142677,order_1SHaLnYB2rnd5f,RCPT-IN-100066,card,Visa,UTIB,debit,
pay_ckB9SWbwDEATis,payment,0,109600,109600,INR,0,0,False,True,1785835980,1786008780,setl_lkIpX3HFCgc78Y,,default,Payment via UPI,,,579727142677,order_KsX1NYtRJWligB,RCPT-IN-100103,upi,,,,
pay_FDS5chicp27ZVw,payment,0,184300,184300,INR,0,0,False,True,1785837300,1786010100,setl_lkIpX3HFCgc78Y,,default,Payment via UPI,,,579727142677,order_WgNPvyXCNBMWae,RCPT-IN-100195,upi,,,,
pay_yCuqyJZ9fmGeWa,payment,0,261300,261300,INR,0,0,False,True,1785996180,1786010580,setl_YgNpc1xdBRh6N0,,default,Payment via UPI,,,627376498333,order_5n6skwawSf4d15,RCPT-IN-100038,upi,,,,
pay_TL3ZMjmKwDJMRT,payment,0,238200,238200,INR,0,0,False,True,1785847860,1786020660,setl_lkIpX3HFCgc78Y,,default,Payment via UPI,,,579727142677,order_ICWoWe3bj01baF,RCPT-IN-100293,upi,,,,
pay_WaxbqpEGenbqdQ,payment,0,313600,313600,INR,0,0,False,True,1785851040,1786023840,setl_lkIpX3HFCgc78Y,,default,Payment via UPI,,,579727142677,order_jdsUZhe0DrYMcI,RCPT-IN-100211,upi,,,,
pay_pQH4QLfqwbDD5S,payment,0,240074,242600,INR,2526,0,False,True,1785851640,1786024440,setl_lkIpX3HFCgc78Y,,default,Payment via UPI,,,579727142677,order_vTBxzxR7DKPNXn,RCPT-IN-100234,upi,,,,
pay_7deL9ynFsOrR0M,payment,0,195300,195300,INR,0,0,False,True,1785854880,1786027680,setl_lkIpX3HFCgc78Y,,default,Payment via UPI,,,579727142677,order_AMqFLhtLlprmyn,RCPT-IN-100155,upi,,,,
pay_a5BU6DSun5buYm,payment,0,796900,796900,INR,0,0,False,True,1785855780,1786028580,setl_lkIpX3HFCgc78Y,,default,Payment via UPI,,,579727142677,order_UwyT4l4EPH2cPg,RCPT-IN-100039,upi,,,,
pay_2FOG70YWEXsMNs,payment,0,425100,425100,INR,0,0,False,True,1785856200,1786029000,setl_lkIpX3HFCgc78Y,,default,Payment via UPI,,,579727142677,order_YMY9mBE7xaTchg,RCPT-IN-100324,upi,,,,
pay_1C8gwpm58Fk9hU,payment,0,210318,214800,INR,3798,684,False,True,1785899640,1786072440,setl_Wf5NAoSHJyr8ef,,default,Payment via CARD,,,637114432459,order_NjUaX0RlRtLGrj,RCPT-IN-100306,card,MasterCard,KKBK,credit,
pay_0N4cMxgSlFuOtC,payment,0,205600,205600,INR,0,0,False,True,1785902580,1786075380,setl_Wf5NAoSHJyr8ef,,default,Payment via UPI,,,637114432459,order_WT8wJVTKf2VcSK,RCPT-IN-100295,upi,,,,
pay_l7wxgdob8ZOJgy,payment,0,308600,308600,INR,0,0,False,True,1785907740,1786080540,setl_Wf5NAoSHJyr8ef,,default,Payment via UPI,,,637114432459,order_Vh1wOexPoQPHju,RCPT-IN-100321,upi,,,,
pay_LanKTUkS5S9Fwd,payment,0,256143,261600,INR,4625,832,False,True,1785910860,1786083660,setl_Wf5NAoSHJyr8ef,,default,Payment via CARD,,,637114432459,order_pCeIxUqHKhh3az,RCPT-IN-100127,card,Visa,INDB,credit,
pay_ludMtYalAQA3ii,payment,0,236853,241900,INR,4277,770,False,True,1785917820,1786090620,setl_Wf5NAoSHJyr8ef,,default,Payment via CARD,,,637114432459,order_gkBSdfUjkIp6ld,RCPT-IN-100214,card,Visa,INDB,credit,
pay_k9QNYYBXbaTNba,payment,0,419763,429400,INR,8167,1470,False,True,1785920040,1786092840,setl_Wf5NAoSHJyr8ef,,default,Payment via WALLET,,,637114432459,order_EF8eh8SjjCl8Yb,RCPT-IN-100261,wallet,,,,
pay_4IUdUgcEbko5wB,payment,0,157947,166411,INR,7934,530,False,True,1785920220,1786093020,setl_Wf5NAoSHJyr8ef,,default,Payment (AED) via CARD,,,637114432459,order_xjz4ulacrchpSU,RCPT-IN-100167,card,Visa,UTIB,debit,
pay_TXSBs0CYM09Gpb,payment,0,143900,143900,INR,0,0,False,True,1785927660,1786100460,setl_Wf5NAoSHJyr8ef,,default,Payment via UPI,,,637114432459,order_hi3JtEd728QbiI,RCPT-IN-100174,upi,,,,
pay_6VGrnFoFvFdyK8,payment,0,120141,122900,INR,2338,421,False,True,1786091040,1786105440,setl_vdpN6NbNm5bI4G,,default,Payment via WALLET,,,922451139943,order_o6xhWFSxHgEyNo,RCPT-IN-100184,wallet,,,,
pay_ipozX9ErMM0eQL,payment,0,351138,359200,INR,6832,1230,False,True,1785933180,1786105980,setl_Wf5NAoSHJyr8ef,,default,Payment via WALLET,,,637114432459,order_tAweitCLORxWis,RCPT-IN-100009,wallet,,,,
pay_FXeUPqHqynpheq,payment,0,294525,300800,INR,5318,957,False,True,1785936540,1786109340,setl_Wf5NAoSHJyr8ef,,default,Payment via CARD,,,637114432459,order_5AXexsYuV0zOg7,RCPT-IN-100256,card,Discover,HDFC,credit,
pay_gEHepjsdPlRDBX,payment,0,242925,248100,INR,4386,789,False,True,1785936660,1786109460,setl_Wf5NAoSHJyr8ef,,default,Payment via CARD,,,637114432459,order_c11SYMCLX8Y3OZ,RCPT-IN-100233,card,MasterCard,YESB,credit,
pay_NNUgdQh5NNNYjZ,payment,0,162928,166400,INR,2942,530,False,True,1785937800,1786110600,setl_Wf5NAoSHJyr8ef,,default,Payment via CARD,,,637114432459,order_QU4t2ftyOWZ1u1,RCPT-IN-100325,card,American Express,HDFC,credit,
pay_RvmQOXFbyeYWpb,payment,0,764021,780300,INR,13796,2483,False,True,1786101960,1786116360,setl_vdpN6NbNm5bI4G,,default,Payment via CARD,,,922451139943,order_VcHDT1hDKhYjUZ,RCPT-IN-100074,card,American Express,ICIC,debit,
pay_LN4NZAzfB2A7jm,payment,0,460880,470700,INR,8322,1498,False,True,1786149060,1786321860,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_dfj8131KIQ9Idz,RCPT-IN-100252,card,Visa,UTIB,credit,
pay_T0MibGdBWmn3gD,payment,0,156075,159400,INR,2818,507,False,True,1786149540,1786322340,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_PsIOUr21zuMPSJ,RCPT-IN-100146,card,American Express,INDB,credit,
pay_FaaVXmb5uFaikd,payment,0,345930,353300,INR,6246,1124,False,True,1786063620,1786322820,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_xYuMEcUHFr3ST3,RCPT-IN-100348,card,Visa,INDB,credit,
pay_XAcihKBaGZy1jp,payment,0,226900,226900,INR,0,0,False,True,1785980700,1786326300,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_fGWYwRgYy91s5y,RCPT-IN-100134,upi,,,,
pay_thNMqXKJPsxeJs,payment,0,195142,199300,INR,3524,634,False,True,1786069320,1786328520,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_a7HZlyL7XMqcfg,RCPT-IN-100240,card,Discover,KKBK,debit,
pay_OmmPIFsgmhnx1m,payment,0,182902,186800,INR,3303,595,False,True,1786157100,1786329900,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_y4ybaPpX6ayXHp,RCPT-IN-100124,card,MasterCard,INDB,debit,
pay_u7kkYsUX0XyO81,payment,0,392584,394000,INR,1200,216,False,True,1786071600,1786330800,setl_bOGt9Sg7eAK2ap,,default,Payment via NETBANKING,,,779405532452,order_EkItTNJBF5TxQt,RCPT-IN-100200,netbanking,,,,
pay_AjM66cEoydK2WX,payment,0,310600,310600,INR,0,0,False,True,1785985560,1786331160,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_cS3yHnie0jAykm,RCPT-IN-100158,upi,,,,
pay_NI9ilue2781H8d,payment,0,127288,130000,INR,2298,414,False,True,1785989520,1786335120,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_BqRXl8cfT3YEgY,RCPT-IN-100220,card,Discover,UTIB,credit,
pay_cVqushl8IlC7Be,payment,0,311000,311000,INR,0,0,False,True,1785991980,1786337580,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_6WsT9CBmoEeEuT,RCPT-IN-100004,upi,,,,
pay_vt23GMk3mAKH29,payment,0,565400,565400,INR,0,0,False,True,1786164960,1786337760,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_NHIw3fhdsMO7xr,RCPT-IN-100330,upi,,,,
pay_EvZudnGN9P2vfl,payment,0,542900,542900,INR,0,0,False,True,1786151160,1786338360,setl_WHptEOF1bAkdVu,,default,Payment via UPI,,,175366375645,order_3U7oHVTBO13ugk,RCPT-IN-100099,upi,,,,
pay_K9jlBQypCTuHxC,payment,0,328991,336000,INR,5940,1069,False,True,1786079820,1786339020,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_lnPPEGMxrJ5wdR,RCPT-IN-100153,card,American Express,HDFC,credit,
pay_86E57F9K0z0LuW,payment,0,596500,596500,INR,0,0,False,True,1785993960,1786339560,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_eyE1ZXaxs04oEW,RCPT-IN-100270,upi,,,,
pay_cnHK6HVjnlDQ8I,payment,0,256240,261700,INR,4627,833,False,True,1786081800,1786341000,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_yrxIUqKegedNMJ,RCPT-IN-100229,card,Visa,IDFB,debit,
pay_IA3kNaUDLm2VHT,payment,0,556700,556700,INR,0,0,False,True,1785999000,1786344600,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_cUOwPGItUvxWE9,RCPT-IN-100197,upi,,,,
pay_zY2Ahnvk9SN6Ka,payment,0,80551,82400,INR,1567,282,False,True,1786173900,1786346700,setl_bOGt9Sg7eAK2ap,,default,Payment via WALLET,,,779405532452,order_ghdOou6itJC8DR,RCPT-IN-100326,wallet,,,,
pay_om6g8Ymx7DXjMZ,payment,0,448543,458100,INR,8099,1458,False,True,1786160820,1786348020,setl_WHptEOF1bAkdVu,,default,Payment via CARD,,,175366375645,order_NH0jHnS24Eht0Z,RCPT-IN-100322,card,American Express,UTIB,credit,
pay_PcNCajIXqWE6E1,payment,0,700400,700400,INR,0,0,False,True,1786178100,1786350900,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_YIayqyOVyNY6Sj,RCPT-IN-100087,upi,,,,
pay_3iakzKOpvakH5E,payment,0,978648,999500,INR,17671,3181,False,True,1786178940,1786351740,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_GhyIH4ik8dASPu,RCPT-IN-100040,card,American Express,YESB,credit,
pay_niDR5AtgMwdOwD,payment,0,386858,395100,INR,6985,1257,False,True,1786093200,1786352400,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_nlCKjlppTr5SqM,RCPT-IN-100279,card,MasterCard,INDB,debit,
pay_Xal9GAslW9PX9m,payment,0,219400,219400,INR,0,0,False,True,1786180620,1786353420,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_sX1TNmwlDULfHh,RCPT-IN-100075,upi,,,,
pay_VuAHAsAoVpRego,payment,0,136316,139200,INR,2884,0,False,True,1786094640,1786353840,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_BEbt6OzeLud2e7,RCPT-IN-100117,upi,,,,
pay_QooJkOAmMPmBis,payment,0,300700,300700,INR,0,0,False,True,1786009260,1786354860,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_I3Tzs2NyTrmjng,RCPT-IN-100187,upi,,,,
pay_6Vyc4bL0L6lrwK,payment,0,279300,279300,INR,0,0,False,True,1786183740,1786356540,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_eWmtWNx4U32OeX,RCPT-IN-100105,upi,,,,
pay_FdEc6hEh6CAmlS,payment,0,410000,410000,INR,0,0,False,True,1786013040,1786358640,setl_bOGt9Sg7eAK2ap,,default,Payment via UPI,,,779405532452,order_iQbzkFKSwMPLRu,RCPT-IN-100043,upi,,,,
pay_4rCoDARQbBnCGO,payment,0,301770,308200,INR,5449,981,False,True,1786099620,1786358820,setl_bOGt9Sg7eAK2ap,,default,Payment via CARD,,,779405532452,order_iREwF6rKjPoXee,RCPT-IN-100023,card,MasterCard,YESB,debit,
