entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,posted_at,credit_type,description,notes,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_88MhWG2kdiNteg,payment,0,25400,25400,INR,0,0,False,True,1785647040,1785819840,setl_t9y6UbG7OhWfMi,,default,Payment via UPI,,,131307785kvsb,order_Boy1XhVav8dNrL,RCPT-IN-100053,upi,,,,
pay_byeOvtEfybatRu,payment,0,100900,100900,INR,0,0,False,True,1785647880,1785820680,setl_t9y6UbG7OhWfMi,,default,Payment via UPI,,,131307785kvsb,order_TbzvQtq3fs8Ccf,RCPT-IN-100294,upi,,,,
pay_VRmgMGGWSEigH9,payment,0,26784,28200,INR,1200,216,False,True,1785648660,1785821460,setl_t9y6UbG7OhWfMi,,default,Payment via NETBANKING,,,131307785kvsb,order_dwPX9R273Du2m2,RCPT-IN-100311,netbanking,,,,
pay_mobLDl1UleAtJB,payment,0,635800,635800,INR,0,0,False,True,1785651180,1785823980,setl_t9y6UbG7OhWfMi,,default,Payment via UPI,,,131307785kvsb,order_3gQUimf03d6oFS,RCPT-IN-100303,upi,,,,
pay_y31jd8Veydyv31,payment,0,91142,91700,INR,473,85,False,True,1785652020,1785824820,setl_t9y6UbG7OhWfMi,,default,Payment via CARD,,,131307785kvsb,order_NuVXPEGHU4B5yB,RCPT-IN-100180,card,Visa,ICIC,credit,
pay_Sw9L3IaEhY2Tzq,payment,0,77723,78200,INR,404,73,False,True,1785655680,1785828480,setl_t9y6UbG7OhWfMi,,default,Payment via CARD,,,131307785kvsb,order_ptglHcPfqhlrzX,RCPT-IN-100167,card,Visa,UTIB,debit,
pay_3TinJ5gRQ6lrRc,payment,0,4200,4200,INR,0,0,False,True,1785656220,1785829020,setl_t9y6UbG7OhWfMi,,default,Payment via UPI,,,131307785kvsb,order_yuJSQscN6mKlMc,RCPT-IN-100265,upi,,,,
pay_OHVZPp2bPVlPYo,payment,0,394100,394100,INR,0,0,False,True,1785814980,1785829380,setl_tZQZeeNJBG3UXw,,default,Payment via UPI,,,572165172167,order_ChyjzTRextedAD,RCPT-IN-100212,upi,,,,
pay_j9BxZHPigW7QtB,payment,0,62200,62200,INR,0,0,False,True,1785663660,1785836460,setl_t9y6UbG7OhWfMi,,default,Payment via UPI,,,131307785kvsb,order_mdQtbThjYDkZF0,RCPT-IN-100345,upi,,,,
pay_RoG258lEWMcnYB,payment,0,95615,96200,INR,496,89,False,True,1785666600,1785839400,setl_t9y6UbG7OhWfMi,,default,Payment via CARD,,,131307785kvsb,order_DO4Zlw9CcDnPPO,RCPT-IN-100086,card,Visa,SBIN,debit,
pay_qTM5cjO1mHHqhA,payment,0,142184,143600,INR,1200,216,False,True,1785667620,1785840420,setl_t9y6UbG7OhWfMi,,default,Payment via NETBANKING,,,131307785kvsb,order_pmFzjcTjv5nL6x,RCPT-IN-100325,netbanking,,,,
rfnd_zJEhaCSdw3gj5v,refund,71800,0,71800,INR,0,0,False,True,1785667620,1785840420,setl_t9y6UbG7OhWfMi,,default,Refund via NETBANKING,,rfnd_zJEhaCSdw3gj5v,131307785kvsb,order_pmFzjcTjv5nL6x,RCPT-IN-100325,netbanking,,,,
pay_zSv2gENfMTx0MO,payment,0,61921,62300,INR,321,58,False,True,1785671460,1785844260,setl_t9y6UbG7OhWfMi,,default,Payment via CARD,,,131307785kvsb,order_dOQw4SG8nfnL5O,RCPT-IN-100025,card,Visa,HDFC,credit,
pay_ZqkZgZMY8J9gxV,payment,0,33370,34800,INR,1398,32,False,True,1785681720,1785854520,setl_t9y6UbG7OhWfMi,,default,Payment (AED) via CARD,,,131307785kvsb,order_jdC1FPrvEtj8L1,RCPT-IN-100232,card,American Express,INDB,debit,
pay_oYF5tns05Koy2O,payment,0,92600,92600,INR,0,0,False,True,1785682800,1785855600,setl_t9y6UbG7OhWfMi,,default,Payment via UPI,,,131307785kvsb,order_nZn2M1eLkNCZ8h,RCPT-IN-100035,upi,,,,
pay_dKGLMmWr8MXH2b,payment,0,224649,231700,INR,7051,0,False,True,1785717600,1785890400,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_UZaQcOeBrt5LKL,RCPT-IN-100190,upi,,,,
pay_VVgfJMm7jzDwJ1,payment,0,101600,101600,INR,0,0,False,True,1785722940,1785895740,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_sbYStBOTzEzeGE,RCPT-IN-100172,upi,,,,
pay_cLOIadn5rPvi2x,payment,0,144600,144600,INR,0,0,False,True,1785733740,1785906540,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_qwHx1SSRkRXQvQ,RCPT-IN-100030,upi,,,,
pay_zzDweaNLHcPav2,payment,0,69574,70000,INR,361,65,False,True,1785733980,1785906780,setl_IEaz4s0R0a67OM,,default,Payment via CARD,,,8554746j20rbr,order_klIGSIEu79wzeB,RCPT-IN-100351,card,MasterCard,INDB,credit,
pay_xToZ69FTxDA9oU,payment,0,16499,16600,INR,86,15,False,True,1785734100,1785906900,setl_IEaz4s0R0a67OM,,default,Payment via CARD,,,8554746j20rbr,order_i5ESauqF30E5gl,RCPT-IN-100343,card,Discover,YESB,credit,
pay_3bovJnlpExOvyz,payment,0,65499,65900,INR,340,61,False,True,1785893160,1785907560,setl_qzKwib7dDNmIUs,,default,Payment via CARD,,,718601551830,order_vKLPPEC2juFNM2,RCPT-IN-100339,card,American Express,ICIC,debit,
pay_NAdowIcRgDcljm,payment,0,20375,20500,INR,106,19,False,True,1785735060,1785907860,setl_IEaz4s0R0a67OM,,default,Payment via CARD,,,8554746j20rbr,order_zCCi0dHeOSo7V9,RCPT-IN-100145,card,American Express,UTIB,credit,
pay_mtnWNCXVJCNQCm,payment,0,35167,37000,INR,1553,280,False,True,1785736920,1785909720,setl_IEaz4s0R0a67OM,,default,Payment via NETBANKING,,,8554746j20rbr,order_up6N0A0UarXLnT,RCPT-IN-100032,netbanking,,,,
pay_Wts1ZpJd31kjAC,payment,0,330100,330100,INR,0,0,False,True,1785738960,1785911760,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_2yueWgot6rZ8bn,RCPT-IN-100187,upi,,,,
pay_vCCGjuIgvwMYRs,payment,0,84582,85100,INR,439,79,False,True,1785740940,1785913740,setl_IEaz4s0R0a67OM,,default,Payment via CARD,,,8554746j20rbr,order_Nz2stHJIuxCldu,RCPT-IN-100340,card,American Express,HDFC,credit,
pay_ag9FaO2IxDlaPV,payment,0,92100,92100,INR,0,0,False,True,1785742260,1785915060,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_TofaZDp4gAUCmy,RCPT-IN-100237,upi,,,,
pay_JLTbU76Gtgb7Kl,payment,0,40784,42200,INR,1200,216,False,True,1785748740,1785921540,setl_IEaz4s0R0a67OM,,default,Payment via NETBANKING,,,8554746j20rbr,order_CfH2vpvK0oyDSg,RCPT-IN-100203,netbanking,,,,
pay_IFP6eFAjCHcqIR,payment,0,108634,109300,INR,564,102,False,True,1785750300,1785923100,setl_IEaz4s0R0a67OM,,default,Payment via CARD,,,8554746j20rbr,order_4vIWvvy2UwikDn,RCPT-IN-100332,card,MasterCard,KKBK,debit,
pay_wUufJSunpJC01t,payment,0,137259,138100,INR,713,128,False,True,1785751380,1785924180,setl_IEaz4s0R0a67OM,,default,Payment via CARD,,,8554746j20rbr,order_5gobuszgI6hwgk,RCPT-IN-100015,card,Discover,HDFC,credit,
pay_Xv1VzwvrA0QHPX,payment,0,176200,176200,INR,0,0,False,True,1785752700,1785925500,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_gvh8WufC0mWGWj,RCPT-IN-100102,upi,,,,
pay_eIJbOXdut9rEas,payment,0,89500,89500,INR,0,0,False,True,1785753060,1785925860,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_p7IenJ4B4SI6KJ,RCPT-IN-100359,upi,,,,
pay_qg3USjiIteunHI,payment,0,50888,51200,INR,264,48,False,True,1785753660,1785926460,setl_IEaz4s0R0a67OM,,default,Payment via CARD,,,8554746j20rbr,order_RTTrMinyx8k1Oq,RCPT-IN-100216,card,MasterCard,YESB,credit,
pay_Jl5dzpJn0meq7W,payment,0,76500,76500,INR,0,0,False,True,1785757200,1785930000,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_JjjIBAzupGhv7I,RCPT-IN-100007,upi,,,,
rfnd_SgPwlUQia1ID6v,refund,76500,0,76500,INR,0,0,False,True,1785757200,1785930000,setl_IEaz4s0R0a67OM,,default,Refund via UPI,,rfnd_SgPwlUQia1ID6v,8554746j20rbr,order_JjjIBAzupGhv7I,RCPT-IN-100007,upi,,,,
pay_0wHpL1gQVKK67O,payment,0,106500,106500,INR,0,0,False,True,1785757680,1785930480,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_e2yOQQ6DOK6nTx,RCPT-IN-100196,upi,,,,
pay_6IbRpYqhJhhSGD,payment,0,73700,73700,INR,0,0,False,True,1785759300,1785932100,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_wojt6sFZ42cBJI,RCPT-IN-100354,upi,,,,
pay_LNInqtozMlTMAE,payment,0,111512,114200,INR,2278,410,False,True,1785764100,1785936900,setl_IEaz4s0R0a67OM,,default,Payment via NETBANKING,,,8554746j20rbr,order_suha1u6DhzWVS1,RCPT-IN-100073,netbanking,,,,
pay_1DYQpFklODESAR,payment,0,50823,52725,INR,1853,49,False,True,1785767700,1785940500,setl_IEaz4s0R0a67OM,,default,Payment (SGD) via CARD,,,8554746j20rbr,order_27I79WXiuLIXyv,RCPT-IN-100160,card,Visa,YESB,credit,
pay_2GhkQgYNWQqB86,payment,0,75636,76100,INR,393,71,False,True,1785768660,1785941460,setl_IEaz4s0R0a67OM,,default,Payment via CARD,,,8554746j20rbr,order_MtR80hbxuuYKz5,RCPT-IN-100149,card,MasterCard,SBIN,credit,
pay_VguLfiwgAq3Jm9,payment,0,17500,17500,INR,0,0,False,True,1785768960,1785941760,setl_IEaz4s0R0a67OM,,default,Payment via UPI,,,8554746j20rbr,order_Y1j5yKLB6pj4wH,RCPT-IN-100183,upi,,,,
pay_MomnzYhEqBM1k3,payment,0,67400,67400,INR,0,0,False,True,1785804600,1785977400,setl_aKHwabpJB31JWO,,default,Payment via UPI,,,83293256jbn43,order_25TE4xHKcWHMk3,RCPT-IN-100291,upi,,,,
pay_LRwI0b26r08QZJ,payment,0,16400,16400,INR,0,0,False,True,1785807960,1785980760,setl_aKHwabpJB31JWO,,default,Payment via UPI,,,83293256jbn43,order_i6gkfsUFRDzsLb,RCPT-IN-100011,upi,,,,
rfnd_Fm2OEQ3HdAVja7,refund,16400,0,16400,INR,0,0,False,True,1785807960,1785980760,setl_aKHwabpJB31JWO,,default,Refund via UPI,,rfnd_Fm2OEQ3HdAVja7,83293256jbn43,order_i6gkfsUFRDzsLb,RCPT-IN-100011,upi,,,,
pay_LmMnaxghCHGOLp,payment,0,78000,78000,INR,0,0,False,True,1785810000,1785982800,setl_aKHwabpJB31JWO,,default,Payment via UPI,,,83293256jbn43,order_DFvGSQuyYiZWe9,RCPT-IN-100302,upi,,,,
pay_yu7OE1WnwQKU5n,payment,0,363730,371100,INR,6246,1124,False,True,1785814680,1785987480,setl_aKHwabpJB31JWO,,default,Payment via WALLET,,,83293256jbn43,order_R50dJQg96eNlQn,RCPT-IN-100038,wallet,,,,
pay_woF0wooSeGIGyw,payment,0,450600,450600,INR,0,0,False,True,1785814980,1785987780,setl_aKHwabpJB31JWO,,default,Payment via UPI,,,83293256jbn43,order_pNSUVbQBWQ7SDt,RCPT-IN-100046,upi,,,,
pay_jv3wgqYI7w5Qqa,payment,0,32500,32500,INR,0,0,False,True,1785815940,1785988740,setl_aKHwabpJB31JWO,,default,Payment via UPI,,,83293256jbn43,order_EgnVcR9SXTqtor,RCPT-IN-100138,upi,,,,
pay_NPfxTc5iaiECuE,payment,0,96400,96400,INR,0,0,False,True,1785977520,1785991920,setl_SR5D1o6rI3bL1w,,default,Payment via UPI,,,650807058171,order_LqNsFYJ6h0vTXE,RCPT-IN-100249,upi,,,,
pay_sTJQjzuzGD1k35,payment,0,14800,14800,INR,0,0,False,True,1785831660,1786004460,setl_aKHwabpJB31JWO,,default,Payment via UPI,,,83293256jbn43,order_DMPNFQQ1FQfLQA,RCPT-IN-100223,upi,,,,
pay_UAAcs3byouXTfO,payment,0,35800,35800,INR,0,0,False,True,1785833460,1786006260,setl_aKHwabpJB31JWO,,default,Payment via UPI,,,83293256jbn43,order_ktOTNuoWjwekW0,RCPT-IN-100251,upi,,,,
pay_3RJoqoJhx2swNf,payment,0,50336,50900,INR,478,86,False,True,1785840960,1786013760,setl_aKHwabpJB31JWO,,default,Payment via UPI,,,83293256jbn43,order_i8KNPLJZEeWs4U,RCPT-IN-100292,upi,,,,
pay_NoICgFtifWHgeU,payment,0,92700,92700,INR,0,0,False,True,1786006140,1786020540,setl_SR5D1o6rI3bL1w,,default,Payment via UPI,,,650807058171,order_8ZtjCasgjCY4tl,RCPT-IN-100319,upi,,,,
pay_AwWtkRLDiDUuQm,payment,0,40155,40400,INR,208,37,False,True,1785852180,1786024980,setl_aKHwabpJB31JWO,,default,Payment via CARD,,,83293256jbn43,order_vX8vMvpYMCl1Ej,RCPT-IN-100365,card,MasterCard,IDFB,debit,
pay_QcQV4Wnrvw0jbQ,payment,0,119170,119900,INR,619,111,False,True,1785895560,1786068360,setl_NaQzoQLDye3Vay,,default,Payment via CARD,,,5147568vgf2u6,order_ctbOWVxD4YTxtq,RCPT-IN-100353,card,Visa,HDFC,credit,
pay_rIn3bfL7dSjG5m,payment,0,46317,46600,INR,240,43,False,True,1785895740,1786068540,setl_NaQzoQLDye3Vay,,default,Payment via CARD,,,5147568vgf2u6,order_5jKVXOmo0vPPcs,RCPT-IN-100283,card,Discover,INDB,debit,
pay_izR7hV0ueqx1Qa,payment,0,16296,16900,INR,553,51,False,True,1785896220,1786069020,setl_NaQzoQLDye3Vay,,default,Payment via WALLET,,,5147568vgf2u6,order_njk20MF2Bii2kD,RCPT-IN-100280,wallet,,,,
pay_VAegejvxEgJQ6l,payment,0,158231,159200,INR,821,148,False,True,1785901740,1786074540,setl_NaQzoQLDye3Vay,,default,Payment via CARD,,,5147568vgf2u6,order_sQfNKOd5nXv4Av,RCPT-IN-100328,card,Visa,KKBK,credit,
pay_cq8iWrAHFAuQaG,payment,0,58384,59800,INR,1200,216,False,True,1785906120,1786078920,setl_NaQzoQLDye3Vay,,default,Payment via NETBANKING,,,5147568vgf2u6,order_E0zPj9pryMwttU,RCPT-IN-100331,netbanking,,,,
pay_2PVC2L5DbbMJxy,payment,0,93407,95300,INR,1604,289,False,True,1785908340,1786081140,setl_NaQzoQLDye3Vay,,default,Payment via WALLET,,,5147568vgf2u6,order_XgHH5RcgZmQBZY,RCPT-IN-100210,wallet,,,,
pay_hQFUYQq2TjZg4a,payment,0,111200,111200,INR,0,0,False,True,1785909060,1786081860,setl_NaQzoQLDye3Vay,,default,Payment via UPI,,,5147568vgf2u6,order_rDTTP3Yzb2iQTM,RCPT-IN-100124,upi,,,,
pay_3z9oyqjL3VEUe2,payment,0,31800,31800,INR,0,0,False,True,1785910500,1786083300,setl_NaQzoQLDye3Vay,,default,Payment via UPI,,,5147568vgf2u6,order_vyMSeiDDDdUuEl,RCPT-IN-100313,upi,,,,
pay_2zdgwJf010HN48,payment,0,52084,53500,INR,1200,216,False,True,1785911880,1786084680,setl_NaQzoQLDye3Vay,,default,Payment via NETBANKING,,,5147568vgf2u6,order_JzTO5AD360QG5x,RCPT-IN-100242,netbanking,,,,
pay_wvkZ9ezRA91yOr,payment,0,167084,168500,INR,1200,216,False,True,1785913440,1786086240,setl_NaQzoQLDye3Vay,,default,Payment via NETBANKING,,,5147568vgf2u6,order_UTjuyf7zCXb4Ir,RCPT-IN-100274,netbanking,,,,
pay_PfKim3vAK1Udsk,payment,0,11800,11800,INR,0,0,False,True,1785916860,1786089660,setl_NaQzoQLDye3Vay,,default,Payment via UPI,,,5147568vgf2u6,order_fqS1dXba9rELoX,RCPT-IN-100058,upi,,,,
rfnd_7VzGgefw5JCNta,refund,5900,0,5900,INR,0,0,False,True,1785916860,1786089660,setl_NaQzoQLDye3Vay,,default,Refund via UPI,,rfnd_7VzGgefw5JCNta,5147568vgf2u6,order_fqS1dXba9rELoX,RCPT-IN-100058,upi,,,,
pay_R6aTtiOKKSeXqY,payment,0,34500,34500,INR,0,0,False,True,1785917040,1786089840,setl_NaQzoQLDye3Vay,,default,Payment via UPI,,,5147568vgf2u6,order_EwReDR4xoTGFGf,RCPT-IN-100308,upi,,,,
pay_oPW3jtZVDtVqU4,payment,0,74500,74500,INR,0,0,False,True,1785926040,1786098840,setl_NaQzoQLDye3Vay,,default,Payment via UPI,,,5147568vgf2u6,order_yegX5PzPWJINA4,RCPT-IN-100106,upi,,,,
pay_TcqFRZScsHcoeu,payment,0,30600,30600,INR,0,0,False,True,1785930360,1786103160,setl_NaQzoQLDye3Vay,,default,Payment via UPI,,,5147568vgf2u6,order_zLwhJArIXfhqPn,RCPT-IN-100120,upi,,,,
pay_STfE2PNgAmQ1ek,payment,0,119600,119600,INR,0,0,False,True,1785930780,1786103580,setl_NaQzoQLDye3Vay,,default,Payment via UPI,,,5147568vgf2u6,order_rwJ0HgV7FIHsG3,RCPT-IN-100334,upi,,,,
pay_Z4fKq1OKtbgZVa,payment,0,313380,315300,INR,1627,293,False,True,1785931860,1786104660,setl_NaQzoQLDye3Vay,,default,Payment via CARD,,,5147568vgf2u6,order_MWUFuXBVjdctBY,RCPT-IN-100010,card,Visa,KKBK,credit,
pay_SvHNbUcSM34oye,payment,0,43300,43300,INR,0,0,False,True,1785941640,1786114440,setl_NaQzoQLDye3Vay,,default,Payment via UPI,,,5147568vgf2u6,order_TYn6F8HcEkc3bQ,RCPT-IN-100245,upi,,,,
pay_vT0sxJmPU3UdXy,payment,0,115500,115500,INR,0,0,False,True,1785942060,1786114860,setl_NaQzoQLDye3Vay,,default,Payment via UPI,,,5147568vgf2u6,order_ymFgMZwKPaEpCe,RCPT-IN-100029,upi,,,,
pay_KMFtkyxqoVmb7M,payment,0,50800,50800,INR,0,0,False,True,1785942240,1786115040,setl_NaQzoQLDye3Vay,,default,Payment via UPI,,,5147568vgf2u6,order_zSkrUD7gXgGCVQ,RCPT-IN-100235,upi,,,,
pay_POWNUwbpRT4fNk,payment,0,58500,58500,INR,0,0,False,True,1786149960,1786322760,setl_WnlpO9d9lCTrmG,,default,Payment via UPI,,,517121582071,order_yKe373xR9wI0TS,RCPT-IN-100113,upi,,,,
pay_aCFyPJugrKJzWx,payment,0,40684,42100,INR,1200,216,False,True,1785977400,1786323000,setl_WnlpO9d9lCTrmG,,default,Payment via NETBANKING,,,517121582071,order_INM7OrVtEAy4eC,RCPT-IN-100133,netbanking,,,,
pay_7HRl4vg9Ur9YZs,payment,0,127900,127900,INR,0,0,False,True,1785978360,1786323960,setl_WnlpO9d9lCTrmG,,default,Payment via UPI,,,517121582071,order_BEm1sbH1v5RgJb,RCPT-IN-100200,upi,,,,
pay_GEwFb7KOv4GOPD,payment,0,75500,75500,INR,0,0,False,True,1785983940,1786329540,setl_WnlpO9d9lCTrmG,,default,Payment via UPI,,,517121582071,order_UFpExY9hWGtsC0,RCPT-IN-100300,upi,,,,
pay_UEZQPghOpzGpdC,payment,0,112584,114000,INR,1200,216,False,True,1786157280,1786330080,setl_WnlpO9d9lCTrmG,,default,Payment via NETBANKING,,,517121582071,order_GAe40O1c6XC4SO,RCPT-IN-100031,netbanking,,,,
pay_Twt01nJuJPuUmh,payment,0,104000,104000,INR,0,0,False,True,1786157460,1786330260,setl_WnlpO9d9lCTrmG,,default,Payment via UPI,,,517121582071,order_WKPU9MQ9uGK9qG,RCPT-IN-100050,upi,,,,
pay_25Ol7TClmG9AWM,payment,0,60400,60400,INR,0,0,False,True,1786071600,1786330800,setl_WnlpO9d9lCTrmG,,default,Payment via UPI,,,517121582071,order_8JqTDLVWcePVvX,RCPT-IN-100129,upi,,,,
pay_2YaNxu3bBL6b7m,payment,0,166600,166600,INR,0,0,False,True,1785990060,1786335660,setl_WnlpO9d9lCTrmG,,default,Payment via UPI,,,517121582071,order_j3W5mUCBqTrCpp,RCPT-IN-100374,upi,,,,
pay_p5SsV07g4aoKhS,payment,0,123500,123500,INR,0,0,False,True,1785995400,1786341000,setl_WnlpO9d9lCTrmG,,default,Payment via UPI,,,517121582071,order_0gNg5MaLDokmGW,RCPT-IN-100084,upi,,,,
pay_jjmko5IsxKSr3G,payment,0,39160,39400,INR,203,37,False,True,1786082220,1786341420,setl_WnlpO9d9lCTrmG,,default,Payment via CARD,,,517121582071,order_yrb0db1rt8bM2G,RCPT-IN-100221,card,MasterCard,SBIN,credit,
