balance_transaction_id,type,source_id,customer_facing_amount,customer_facing_currency,gross,fee,net,currency,created_utc,available_on_utc,description,reporting_category,automatic_payout_id,payment_method_type,card_brand,order_id,order_receipt,fx_rate
txn_GfTHGMKIl2YorJ,charge,pay_GfTHGMKIl2YorJ,13.75,usd,13.75,0.62,13.13,usd,2026-08-02 11:18:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,card,American Express,order_OgpISTb5QtFF0Q,RCPT-US-100340,1.000000
txn_f2VcSKGVgXvJXj,charge,pay_f2VcSKGVgXvJXj,39.07,usd,39.07,1.12,37.95,usd,2026-08-02 11:19:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,wallet,,order_AnJXXkRXG2eYiw,RCPT-US-100271,1.000000
txn_Q9twDkSsfWPZ9X,charge,pay_Q9twDkSsfWPZ9X,31.16,usd,31.16,1.02,30.14,usd,2026-08-02 11:34:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,card,MasterCard,order_Vfd98KhfOKex71,RCPT-US-100314,1.000000
txn_EATisKsX1NYtRJ,charge,pay_EATisKsX1NYtRJ,9.76,usd,9.76,0.52,9.24,usd,2026-08-02 13:29:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,card,Visa,order_WligBiXZqZJyTo,RCPT-US-100096,1.000000
txn_SSfzbQzTcCpPr7,charge,pay_SSfzbQzTcCpPr7,26.16,usd,26.16,2.68,23.48,usd,2026-08-02 14:03:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,card,Discover,order_keIuEfPQIWAg5T,RCPT-US-100234,1.000000
txn_VQvnUMvejZD39I,charge,pay_VQvnUMvejZD39I,35.22,usd,35.22,1.11,34.11,usd,2026-08-02 14:40:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,card,Discover,order_w5fHOL17py8J1H,RCPT-US-100060,1.000000
txn_NjUaX0RlRtLGrj,charge,pay_NjUaX0RlRtLGrj,35.80,usd,35.80,1.12,34.68,usd,2026-08-02 14:48:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,card,American Express,order_VbjzQul7M6uHwq,RCPT-US-100281,1.000000
txn_EK0iyYaJYkvgGY,charge,pay_EK0iyYaJYkvgGY,18.01,usd,18.01,0.71,17.30,usd,2026-08-02 15:07:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,card,MasterCard,order_AeTCnBMzV7Ab4y,RCPT-US-100106,1.000000
txn_4DBSur8DUZlpa5,charge,pay_4DBSur8DUZlpa5,27.26,usd,27.26,0.25,27.01,usd,2026-08-04 11:39:00,2026-08-04,Payment,charge,po_k1NmTdWi1MD3MF,ach,,order_Ej1efzzVCdKEOB,RCPT-US-100193,1.000000
txn_xbpIIgtbSuK9dL,charge,pay_xbpIIgtbSuK9dL,73.86,usd,73.86,0.69,73.17,usd,2026-08-02 15:45:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,ach,,order_Cb31CTZb4MmTUC,RCPT-US-100347,1.000000
txn_obdNAce2Qem6gK,charge,pay_obdNAce2Qem6gK,53.36,usd,53.36,1.42,51.94,usd,2026-08-02 16:34:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,wallet,,order_gRDiIXmXrG9yuS,RCPT-US-100111,1.000000
txn_18CtgRtMSY6fHL,charge,pay_18CtgRtMSY6fHL,17.31,usd,17.31,0.70,16.61,usd,2026-08-02 19:41:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,card,Visa,order_bZKhprz0Kt4pdt,RCPT-US-100394,1.000000
txn_j64DmeIYA8lK5k,charge,pay_j64DmeIYA8lK5k,73.77,usd,73.77,0.68,73.09,usd,2026-08-02 19:48:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,ach,,order_RJ5wwfHvoT04bA,RCPT-US-100125,1.000000
txn_78p3EqKHQS3YTQ,charge,pay_78p3EqKHQS3YTQ,18.39,usd,18.39,0.72,17.67,usd,2026-08-02 20:51:00,2026-08-04,Payment,charge,po_mGfMQUPeEFi60O,card,Discover,order_LnsxwQtnpIvuqD,RCPT-US-100088,1.000000
txn_h8PeV6cy7jlFbp,charge,pay_h8PeV6cy7jlFbp,48.13,usd,48.13,1.41,46.72,usd,2026-08-03 06:42:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,American Express,order_1I7k60BDz6xhtS,RCPT-US-100278,1.000000
txn_kx6fmuvvd24Vx4,charge,pay_kx6fmuvvd24Vx4,32.65,usd,32.65,1.05,31.60,usd,2026-08-03 08:01:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,American Express,order_ggTGTxporEKh9b,RCPT-US-100206,1.000000
txn_oGJFEcIKDKxdRx,charge,pay_oGJFEcIKDKxdRx,34.66,eur,37.02,1.89,35.13,usd,2026-08-03 08:02:00,2026-08-05,Payment (fx EUR->USD),charge,po_0dcgjpsyRDR02M,card,Visa,order_TyBZjWrQHsEXTt,RCPT-US-100356,1.068200
txn_Rhhi0kcwzhQ8FF,charge,pay_Rhhi0kcwzhQ8FF,54.71,cad,39.14,1.98,37.16,usd,2026-08-03 08:46:00,2026-08-05,Payment (fx CAD->USD),charge,po_0dcgjpsyRDR02M,card,Visa,order_pOBE6Tw77rgLK9,RCPT-US-100083,0.715400
txn_ioQeBOHEyacGgO,charge,pay_ioQeBOHEyacGgO,65.73,cad,47.02,3.26,43.76,usd,2026-08-03 08:48:00,2026-08-05,Payment (fx CAD->USD),charge,po_0dcgjpsyRDR02M,card,MasterCard,order_qxQfMOaVwnuRdD,RCPT-US-100255,0.715400
txn_l8IlC7Be6WsT9C,charge,pay_l8IlC7Be6WsT9C,62.00,usd,62.00,0.58,61.42,usd,2026-08-03 11:08:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,ach,,order_BmoEeEuTUIEEci,RCPT-US-100004,1.000000
txn_F9vli2gTByMaM6,charge,pay_F9vli2gTByMaM6,28.68,usd,28.68,0.96,27.72,usd,2026-08-03 11:17:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,Discover,order_rFy0cNCiahfK81,RCPT-US-100029,1.000000
txn_EHPiVibgjTC3Sh,charge,pay_EHPiVibgjTC3Sh,17.39,usd,17.39,0.70,16.69,usd,2026-08-03 12:32:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,MasterCard,order_W9EiHA3JzYtowH,RCPT-US-100101,1.000000
txn_0yID24x0uf2cfB,charge,pay_0yID24x0uf2cfB,25.82,usd,25.82,0.89,24.93,usd,2026-08-03 13:06:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,Visa,order_csRCphA7drHVuL,RCPT-US-100133,1.000000
txn_yTdHRG8aQF07PQ,charge,pay_yTdHRG8aQF07PQ,33.93,usd,33.93,1.08,32.85,usd,2026-08-05 09:22:00,2026-08-05,Payment,charge,po_BMo7W2wOwPjlmS,card,American Express,order_MXuEZzxMHE1X96,RCPT-US-100254,1.000000
txn_zS21lMVJBzIsNM,charge,pay_zS21lMVJBzIsNM,68.65,usd,68.65,1.88,66.77,usd,2026-08-03 14:09:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,Visa,order_II7A9HzVg9uwTL,RCPT-US-100268,1.000000
txn_7o2d4uYPKEuc8j,charge,pay_7o2d4uYPKEuc8j,47.82,usd,47.82,1.40,46.42,usd,2026-08-03 14:44:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,Visa,order_NAPIeFWz2m1eaH,RCPT-US-100137,1.000000
txn_YzJXJp1mUSjwv0,charge,pay_YzJXJp1mUSjwv0,47.02,usd,47.02,1.38,45.64,usd,2026-08-03 18:07:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,American Express,order_6LbpXlGd4UFiFb,RCPT-US-100022,1.000000
txn_zcGr1DWVPJnXWv,charge,pay_zcGr1DWVPJnXWv,52.77,usd,52.77,1.51,51.26,usd,2026-08-03 20:02:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,Visa,order_BrI3rgurGQdxYV,RCPT-US-100212,1.000000
txn_euU4QEBCWU5XkT,charge,pay_euU4QEBCWU5XkT,39.80,usd,39.80,1.21,38.59,usd,2026-08-03 20:25:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,American Express,order_Q0q4LpeYnV95XB,RCPT-US-100049,1.000000
txn_KT8PSYJNueaR2h,charge,pay_KT8PSYJNueaR2h,35.56,usd,35.56,1.12,34.44,usd,2026-08-03 20:27:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,card,American Express,order_P7DPGiKMNh9U0z,RCPT-US-100363,1.000000
txn_Pi38aKpgZbQFpH,charge,pay_Pi38aKpgZbQFpH,33.23,usd,33.23,0.31,32.92,usd,2026-08-03 20:27:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,ach,,order_voVYwl0QrVJLyv,RCPT-US-100398,1.000000
txn_akzKOpvakH5EGh,charge,pay_akzKOpvakH5EGh,51.00,usd,51.00,1.37,49.63,usd,2026-08-03 20:46:00,2026-08-05,Payment,charge,po_0dcgjpsyRDR02M,wallet,,order_yIH4ik8dASPuTB,RCPT-US-100037,1.000000
txn_GtskEDiPUO81co,charge,pay_GtskEDiPUO81co,36.62,usd,36.62,1.14,35.48,usd,2026-08-05 19:58:00,2026-08-05,Payment,charge,po_BMo7W2wOwPjlmS,card,American Express,order_1wB2PfYXOCWQLX,RCPT-US-100201,1.000000
txn_AvJcpZ9x7h2UFu,charge,pay_AvJcpZ9x7h2UFu,37.36,usd,37.36,1.08,36.28,usd,2026-08-04 06:14:00,2026-08-06,Payment,charge,po_MNk89cTwSHomsb,wallet,,order_j7V5CuwmypsCbw,RCPT-US-100190,1.000000
txn_IgNdE4s5WWsNKf,charge,pay_IgNdE4s5WWsNKf,25.19,usd,25.19,0.88,24.31,usd,2026-08-04 06:51:00,2026-08-06,Payment,charge,po_MNk89cTwSHomsb,card,Discover,order_obR5cul28LMby1,RCPT-US-100230,1.000000
txn_VPedMgoLQFvpG2,charge,pay_VPedMgoLQFvpG2,34.92,usd,34.92,1.10,33.82,usd,2026-08-04 09:00:00,2026-08-06,Payment,charge,po_MNk89cTwSHomsb,card,Visa,order_CHFCiBM5QyxlcU,RCPT-US-100149,1.000000
txn_jRCqJsrUDdxSOj,charge,pay_jRCqJsrUDdxSOj,17.07,usd,17.07,0.16,16.91,usd,2026-08-04 12:01:00,2026-08-06,Payment,charge,po_MNk89cTwSHomsb,ach,,order_BWPXAP7STQABXT,RCPT-US-100099,1.000000
txn_ANN76DeYtZaEko,charge,pay_ANN76DeYtZaEko,11.57,usd,11.57,0.11,11.46,usd,2026-08-04 12:06:00,2026-08-06,Payment,charge,po_MNk89cTwSHomsb,ach,,order_MxrRVFTVA9aw7H,RCPT-US-100000,1.000000
txn_WaxbqpEGenbqdQ,charge,pay_WaxbqpEGenbqdQ,37.90,usd,37.90,0.35,37.55,usd,2026-08-04 12:39:00,2026-08-06,Payment,charge,po_MNk89cTwSHomsb,ach,,order_jdsUZhe0DrYMcI,RCPT-US-100194,1.000000
txn_UcseWbOxCOyiTh,charge,pay_UcseWbOxCOyiTh,8.93,usd,8.93,0.51,8.42,usd,2026-08-04 13:19:00,2026-08-06,Payment,charge,po_MNk89cTwSHomsb,card,Discover,order_RR2EvjPEp1kwAB,RCPT-US-100227,1.000000
txn_a0YXgQdchkiyz5,charge,pay_a0YXgQdchkiyz5,56.63,usd,56.63,3.11,53.52,usd,2026-08-04 13:43:00,2026-08-06,Payment,charge,po_MNk89cTwSHomsb,card,MasterCard,order_2OSBSTZCpyCndS,RCPT-US-100100,1.000000
txn_MPmBisI3Tzs2Ny,charge,pay_MPmBisI3Tzs2Ny,19.18,usd,19.18,0.70,18.48,usd,2026-08-06 13:11:00,2026-08-06,Payment,charge,po_fc2v2xI8J7MJ8w,wallet,,order_TrmjngoRj8OZPf,RCPT-US-100172,1.000000
txn_I2ig8i3SPKjhU3,charge,pay_I2ig8i3SPKjhU3,5309.87,inr,62.34,2.98,59.36,usd,2026-08-06 13:39:00,2026-08-06,Payment (fx INR->USD),charge,po_fc2v2xI8J7MJ8w,card,MasterCard,order_KmvQwPVra3s7uO,RCPT-US-100114,0.011740
txn_ixJ1WIDgxdP1kP,charge,pay_ixJ1WIDgxdP1kP,27.65,usd,27.65,0.94,26.71,usd,2026-08-04 20:13:00,2026-08-06,Payment,charge,po_MNk89cTwSHomsb,card,American Express,order_ARDJ5Y0rBjaUIV,RCPT-US-100267,1.000000
txn_su7pLoZ32VwQHj,charge,pay_su7pLoZ32VwQHj,35.37,usd,35.37,1.11,34.26,usd,2026-08-04 20:41:00,2026-08-06,Payment,charge,po_MNk89cTwSHomsb,card,Visa,order_Hva3rXlmr9k54k,RCPT-US-100107,1.000000
txn_javGliE1dUMWea,charge,pay_javGliE1dUMWea,24.05,usd,24.05,0.85,23.20,usd,2026-08-05 06:14:00,2026-08-07,Payment,charge,po_dNhTCry7o8PJaa,card,MasterCard,order_tMRUtl3qcTXZxf,RCPT-US-100239,1.000000
txn_MpWVIhYYjEqUk9,refund,rfnd_MpWVIhYYjEqUk9,24.05,usd,-24.05,0.00,-24.05,usd,2026-08-05 06:14:00,2026-08-07,Refund,refund,po_dNhTCry7o8PJaa,card,MasterCard,order_tMRUtl3qcTXZxf,RCPT-US-100239,1.000000
txn_SQHj2PadF7OXTV,charge,pay_SQHj2PadF7OXTV,102.31,usd,102.31,2.65,99.66,usd,2026-08-05 07:25:00,2026-08-07,Payment,charge,po_dNhTCry7o8PJaa,card,MasterCard,order_87nNCKZlpDvVks,RCPT-US-100044,1.000000
txn_ncmdIY9Ug9RDcY,charge,pay_ncmdIY9Ug9RDcY,15.26,usd,15.26,0.65,14.61,usd,2026-08-05 09:47:00,2026-08-07,Payment,charge,po_dNhTCry7o8PJaa,card,Visa,order_0EvqBQGNKTdmbU,RCPT-US-100132,1.000000
txn_DjLIsrgC036b3k,charge,pay_DjLIsrgC036b3k,37.56,usd,37.56,1.16,36.40,usd,2026-08-05 11:35:00,2026-08-07,Payment,charge,po_dNhTCry7o8PJaa,card,Discover,order_cOWsocaGdjPGJ4,RCPT-US-100296,1.000000
txn_oAD4Ibduq52miv,charge,pay_oAD4Ibduq52miv,54.51,usd,54.51,1.55,52.96,usd,2026-08-05 14:00:00,2026-08-07,Payment,charge,po_dNhTCry7o8PJaa,card,Visa,order_ROkNJgF0dOhoZS,RCPT-US-100259,1.000000
txn_Fw7YNMhEdxx14t,charge,pay_Fw7YNMhEdxx14t,27.69,usd,27.69,0.94,26.75,usd,2026-08-05 17:15:00,2026-08-07,Payment,charge,po_dNhTCry7o8PJaa,card,MasterCard,order_R9g9jAwITgNhRW,RCPT-US-100343,1.000000
txn_mJ8P3mjAG6HDbl,charge,pay_mJ8P3mjAG6HDbl,17.18,usd,17.18,0.16,17.02,usd,2026-08-05 17:19:00,2026-08-07,Payment,charge,po_dNhTCry7o8PJaa,ach,,order_XRiAQ0Lqh50VAa,RCPT-US-100352,1.000000
txn_MRcq23BQLXgsmM,charge,pay_MRcq23BQLXgsmM,22.20,usd,22.20,0.81,21.39,usd,2026-08-05 18:49:00,2026-08-07,Payment,charge,po_dNhTCry7o8PJaa,card,Discover,order_i2QMYjmVuAHAsA,RCPT-US-100108,1.000000
txn_06gr67yXRebGNE,charge,pay_06gr67yXRebGNE,19.03,usd,19.03,0.74,18.29,usd,2026-08-05 18:56:00,2026-08-07,Payment,charge,po_dNhTCry7o8PJaa,card,Discover,order_oDYfdtXILslKuz,RCPT-US-100280,1.000000
txn_SuFvrmDHLvTLCz,charge,pay_SuFvrmDHLvTLCz,29.54,usd,29.54,0.98,28.56,usd,2026-08-05 20:07:00,2026-08-07,Payment,charge,po_dNhTCry7o8PJaa,card,Visa,order_rnLowEXuukHoCY,RCPT-US-100164,1.000000
txn_LN4NZAzfB2A7jm,charge,pay_LN4NZAzfB2A7jm,56.39,usd,56.39,1.60,54.79,usd,2026-08-08 06:01:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,Visa,order_dfj8131KIQ9Idz,RCPT-US-100232,1.000000
txn_BDB7VLbUAUWnIA,charge,pay_BDB7VLbUAUWnIA,41.21,usd,41.21,1.25,39.96,usd,2026-08-07 06:20:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,Visa,order_3kNaUDLm2VHTcU,RCPT-US-100181,1.000000
txn_a4kIHROheDHxst,charge,pay_a4kIHROheDHxst,24.17,usd,24.17,0.22,23.95,usd,2026-08-08 06:44:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,ach,,order_HnZIEhhFDS5chi,RCPT-US-100179,1.000000
txn_Mki5IGwEB4r71b,charge,pay_Mki5IGwEB4r71b,26.88,usd,26.88,0.92,25.96,usd,2026-08-07 06:53:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,Visa,order_oxBDEY1h2QRr7u,RCPT-US-100223,1.000000
txn_eaC5b7YMrs7ffb,charge,pay_eaC5b7YMrs7ffb,29.79,eur,31.82,1.67,30.15,usd,2026-08-07 07:26:00,2026-08-10,Payment (fx EUR->USD),charge,po_RjrHLm32c23TaF,card,American Express,order_szYgxeGjv2KxlU,RCPT-US-100073,1.068200
txn_hODUDGCgX5z7Rl,charge,pay_hODUDGCgX5z7Rl,15.48,gbp,19.27,1.13,18.14,usd,2026-08-08 08:04:00,2026-08-10,Payment (fx GBP->USD),charge,po_RjrHLm32c23TaF,card,Visa,order_GAMovJmi3nr8Wk,RCPT-US-100345,1.244600
txn_8R0KHceR7N1aYo,charge,pay_8R0KHceR7N1aYo,64.67,usd,64.67,1.79,62.88,usd,2026-08-07 08:08:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,Visa,order_hfrUt11ncUE1CR,RCPT-US-100007,1.000000
txn_U5Fz1t436o8Zkm,charge,pay_U5Fz1t436o8Zkm,22.84,usd,22.84,0.82,22.02,usd,2026-08-07 08:26:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,Visa,order_MglVzwQR6HvvxK,RCPT-US-100016,1.000000
txn_AZ6P1OIO9a0sl6,charge,pay_AZ6P1OIO9a0sl6,14.10,usd,14.10,0.62,13.48,usd,2026-08-07 08:28:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,MasterCard,order_IrzBq3tmLuTnLW,RCPT-US-100129,1.000000
txn_u7kkYsUX0XyO81,charge,pay_u7kkYsUX0XyO81,47.21,usd,47.21,0.44,46.77,usd,2026-08-07 08:30:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,ach,,order_EkItTNJBF5TxQt,RCPT-US-100184,1.000000
txn_WZ1u1pZh7D7lOL,charge,pay_WZ1u1pZh7D7lOL,21.70,usd,21.70,0.80,20.90,usd,2026-08-07 09:13:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,MasterCard,order_jE3KOZ39T0lY98,RCPT-US-100298,1.000000
txn_QYGb18aiytIMZo,charge,pay_QYGb18aiytIMZo,38.38,usd,38.38,1.10,37.28,usd,2026-08-07 09:49:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,wallet,,order_rzBGMkrW609XHt,RCPT-US-100014,1.000000
txn_vwdkL9qxuftjWN,charge,pay_vwdkL9qxuftjWN,43.37,usd,43.37,1.30,42.07,usd,2026-08-07 09:49:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,Visa,order_WOnDCqY0FQoMNb,RCPT-US-100284,1.000000
txn_Z490BGfk88V26I,charge,pay_Z490BGfk88V26I,99.79,eur,106.60,4.88,101.72,usd,2026-08-06 10:10:00,2026-08-10,Payment (fx EUR->USD),charge,po_RjrHLm32c23TaF,card,Visa,order_1d7mZdt62X0VmX,RCPT-US-100310,1.068200
txn_IxUqHKhh3azgvt,charge,pay_IxUqHKhh3azgvt,67.50,usd,67.50,1.85,65.65,usd,2026-08-06 10:20:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,Discover,order_5smk0yw0cF0JvD,RCPT-US-100118,1.000000
txn_Mk3mAKH29NHIw3,charge,pay_Mk3mAKH29NHIw3,41.24,usd,41.24,2.62,38.62,usd,2026-08-08 10:26:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,Visa,order_fhdsMO7xrK3bYf,RCPT-US-100302,1.000000
txn_iVbj8DksiyXfdB,charge,pay_iVbj8DksiyXfdB,44.78,usd,44.78,0.42,44.36,usd,2026-08-07 10:27:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,ach,,order_R4c5QwEQXrBzqY,RCPT-US-100207,1.000000
txn_cL5RZL6w7Toj80,charge,pay_cL5RZL6w7Toj80,18.28,usd,18.28,0.72,17.56,usd,2026-08-06 11:13:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,MasterCard,order_je2Qf4Z69Vqjx9,RCPT-US-100027,1.000000
txn_huVhrWdpP74aLM,charge,pay_huVhrWdpP74aLM,70.45,usd,70.45,1.92,68.53,usd,2026-08-08 12:22:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,American Express,order_JNQceOy6VLPrpn,RCPT-US-100080,1.000000
txn_vZCfweSHeJ1vzG,charge,pay_vZCfweSHeJ1vzG,19.86,usd,19.86,0.18,19.68,usd,2026-08-06 12:38:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,ach,,order_xILmIQ30jlSIZn,RCPT-US-100378,1.000000
txn_95H0qqrSBz5pUm,charge,pay_95H0qqrSBz5pUm,26.52,usd,26.52,0.91,25.61,usd,2026-08-06 12:44:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,Visa,order_XjyqiropDntJU0,RCPT-US-100228,1.000000
txn_uoVc0YFGJnGIro,charge,pay_uoVc0YFGJnGIro,40.85,usd,40.85,1.24,39.61,usd,2026-08-07 12:46:00,2026-08-10,Payment,charge,po_RjrHLm32c23TaF,card,Discover,order_tLLMZC1dltFGOC,RCPT-US-100031,1.000000
