balance_transaction_id,type,source_id,customer_facing_amount,customer_facing_currency,gross,fee,net,currency,created_utc,available_on_utc,description,reporting_category,automatic_payout_id,payment_method_type,card_brand,order_id,order_receipt,fx_rate
txn_qUsbXDoEw5Yutz,charge,pay_qUsbXDoEw5Yutz,20.23,eur,20.23,0.81,19.42,eur,2026-08-02 12:03:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,MasterCard,order_Zd8NJccr0jtGKA,RCPT-EU-100130,1.000000
txn_9qyOdqMAbtGNLY,charge,pay_9qyOdqMAbtGNLY,5.24,eur,5.24,0.03,5.21,eur,2026-08-01 12:34:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,MasterCard,order_T9eGCEwZzVkLhX,RCPT-EU-100331,1.000000
txn_hMWvwkVx1MPcIH,charge,pay_hMWvwkVx1MPcIH,13.45,eur,13.45,0.09,13.36,eur,2026-08-01 13:01:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,MasterCard,order_eLOW6RT9zGegOF,RCPT-EU-100289,1.000000
txn_I4GSPfvyoXbOGt,charge,pay_I4GSPfvyoXbOGt,8.27,eur,8.27,0.05,8.22,eur,2026-08-02 13:06:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,Discover,order_9Sg7eAK2apWgLn,RCPT-EU-100328,1.000000
txn_pUJVEWGY9EBRXt,charge,pay_pUJVEWGY9EBRXt,10.94,eur,10.94,0.07,10.87,eur,2026-08-01 13:30:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,American Express,order_jrnVuu0bhJx6eN,RCPT-EU-100275,1.000000
txn_SKCLZv0N9BBObz,charge,pay_SKCLZv0N9BBObz,5.66,eur,5.66,0.38,5.28,eur,2026-08-01 13:48:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,sepa,,order_9fnpEdBLVAKTCV,RCPT-EU-100085,1.000000
txn_3kcOWsocaGdjPG,charge,pay_3kcOWsocaGdjPG,2.57,eur,2.57,0.02,2.55,eur,2026-08-02 14:11:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,Discover,order_J4G4oQ65lRkN2F,RCPT-EU-100299,1.000000
txn_bj8DksiyXfdBR4,charge,pay_bj8DksiyXfdBR4,1.65,eur,1.65,0.01,1.64,eur,2026-08-01 15:27:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,American Express,order_c5QwEQXrBzqYGl,RCPT-EU-100210,1.000000
txn_6iCODz4LsPQypx,refund,rfnd_6iCODz4LsPQypx,1.65,eur,-1.65,0.00,-1.65,eur,2026-08-01 15:27:00,2026-08-03,Refund,refund,po_khZeZ3gIg0leBy,card,American Express,order_c5QwEQXrBzqYGl,RCPT-EU-100210,1.000000
txn_fUb9CSEvdzVASe,charge,pay_fUb9CSEvdzVASe,12.44,eur,12.44,0.08,12.36,eur,2026-08-01 15:29:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,Visa,order_1VG0QFuqzB9mke,RCPT-EU-100329,1.000000
txn_7lncMYdJAugWEU,charge,pay_7lncMYdJAugWEU,15.47,eur,15.47,0.29,15.18,eur,2026-08-01 15:30:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,ideal,,order_IZgsilNflxTZs6,RCPT-EU-100174,1.000000
txn_kjr2GbdNBRwC5Y,charge,pay_kjr2GbdNBRwC5Y,3.97,eur,3.97,0.03,3.94,eur,2026-08-02 15:46:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,Discover,order_IzbdniuDFaaVXm,RCPT-EU-100322,1.000000
txn_HFr3ST3APfNvMJ,refund,rfnd_HFr3ST3APfNvMJ,3.97,eur,-3.97,0.00,-3.97,eur,2026-08-02 15:46:00,2026-08-03,Refund,refund,po_khZeZ3gIg0leBy,card,Discover,order_IzbdniuDFaaVXm,RCPT-EU-100322,1.000000
txn_3at4IVs98xcaFK,charge,pay_3at4IVs98xcaFK,14.47,eur,14.47,0.09,14.38,eur,2026-08-02 16:06:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,American Express,order_O3THtsMRLuPgqS,RCPT-EU-100039,1.000000
txn_rGQdxYV0hyRau6,charge,pay_rGQdxYV0hyRau6,14.89,eur,14.89,0.29,14.60,eur,2026-08-01 16:08:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,ideal,,order_2QMbQ6ucS05igW,RCPT-EU-100215,1.000000
txn_RGfTHGMKIl2Yor,charge,pay_RGfTHGMKIl2Yor,3.80,eur,3.80,0.37,3.43,eur,2026-08-01 13:03:00,2026-08-03,Payment,charge,po_uiwK9ZdwhSj2Xg,sepa,,order_JOgpISTb5QtFF0,RCPT-EU-100343,1.000000
txn_QSz7sbSzgZsHql,charge,pay_QSz7sbSzgZsHql,2.73,eur,2.73,0.02,2.71,eur,2026-08-02 17:18:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,American Express,order_0La77qomkd93lb,RCPT-EU-100376,1.000000
txn_7C4GLwF5HPC4C9,charge,pay_7C4GLwF5HPC4C9,10.27,chf,10.25,0.28,9.97,eur,2026-08-02 17:19:00,2026-08-03,Payment (fx CHF->EUR),charge,po_khZeZ3gIg0leBy,card,MasterCard,order_NY0xvNKgLH4oWJ,RCPT-EU-100316,0.997982
txn_1TNmwlDULfHhww,charge,pay_1TNmwlDULfHhww,15.77,eur,15.77,0.10,15.67,eur,2026-08-01 17:37:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,American Express,order_WD2FNQlRzy8bp3,RCPT-EU-100071,1.000000
txn_0y8FMMYUexFv1T,charge,pay_0y8FMMYUexFv1T,5.90,eur,5.90,0.38,5.52,eur,2026-08-01 13:48:00,2026-08-03,Payment,charge,po_uiwK9ZdwhSj2Xg,sepa,,order_CcfWFeGy9Q7zE6,RCPT-EU-100123,1.000000
txn_kvvpk12wcgdAda,charge,pay_kvvpk12wcgdAda,4.70,eur,4.70,0.03,4.67,eur,2026-08-03 13:54:00,2026-08-03,Payment,charge,po_uiwK9ZdwhSj2Xg,card,Visa,order_cLoyVlc8IRc5f4,RCPT-EU-100169,1.000000
txn_oTNNoqIy3pC6sH,charge,pay_oTNNoqIy3pC6sH,5.44,usd,4.89,0.13,4.76,eur,2026-08-01 13:59:00,2026-08-03,Payment (fx USD->EUR),charge,po_uiwK9ZdwhSj2Xg,card,American Express,order_yS3ZjyvvaE3ihe,RCPT-EU-100195,0.899082
txn_jyqiropDntJU0x,charge,pay_jyqiropDntJU0x,6.62,eur,6.62,0.38,6.24,eur,2026-08-01 18:57:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,sepa,,order_cpIpuA1KtwXtAd,RCPT-EU-100231,1.000000
txn_P2EPezgIO7tr7l,charge,pay_P2EPezgIO7tr7l,8.53,eur,8.53,0.06,8.47,eur,2026-08-02 19:25:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,Visa,order_KgQIMya7btWfjw,RCPT-EU-100391,1.000000
txn_fp9CPlRR6MrFEQ,charge,pay_fp9CPlRR6MrFEQ,4.73,eur,4.73,0.03,4.70,eur,2026-08-02 19:36:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,Discover,order_LsPYS72qsHoqpo,RCPT-EU-100104,1.000000
txn_DYf2lTeuU4QEBC,charge,pay_DYf2lTeuU4QEBC,11.54,eur,11.54,0.08,11.46,eur,2026-08-01 20:25:00,2026-08-03,Payment,charge,po_khZeZ3gIg0leBy,card,American Express,order_WU5XkTQ0q4LpeY,RCPT-EU-100049,1.000000
txn_WzVyEgKjavGliE,charge,pay_WzVyEgKjavGliE,3.75,eur,3.75,0.29,3.46,eur,2026-08-01 17:07:00,2026-08-03,Payment,charge,po_uiwK9ZdwhSj2Xg,ideal,,order_1dUMWeatMRUtl3,RCPT-EU-100242,1.000000
txn_J2BKflaaXj84UT,charge,pay_J2BKflaaXj84UT,13.87,eur,13.87,0.09,13.78,eur,2026-08-02 17:39:00,2026-08-03,Payment,charge,po_uiwK9ZdwhSj2Xg,card,Visa,order_0MibGdBWmn3gDP,RCPT-EU-100136,1.000000
txn_CRSZfVdHtikTs3,charge,pay_CRSZfVdHtikTs3,38.98,usd,35.05,0.93,34.12,eur,2026-08-03 17:58:00,2026-08-03,Payment (fx USD->EUR),charge,po_uiwK9ZdwhSj2Xg,card,American Express,order_ESLRzeMa5GfI4D,RCPT-EU-100236,0.899082
txn_SQS7Eered7guBT,charge,pay_SQS7Eered7guBT,17.71,eur,17.71,0.12,17.59,eur,2026-08-02 18:04:00,2026-08-03,Payment,charge,po_uiwK9ZdwhSj2Xg,card,American Express,order_qCFXkpZiwJuKpr,RCPT-EU-100375,1.000000
txn_IiW7cz684jcF4d,charge,pay_IiW7cz684jcF4d,7.24,eur,7.24,0.38,6.86,eur,2026-08-03 18:52:00,2026-08-03,Payment,charge,po_uiwK9ZdwhSj2Xg,sepa,,order_D8PEacbR0pHNCC,RCPT-EU-100325,1.000000
txn_ODYgNpc1xdBRh6,charge,pay_ODYgNpc1xdBRh6,4.24,eur,4.24,0.03,4.21,eur,2026-08-03 06:32:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,card,Discover,order_N0nGyewcWf5NAo,RCPT-EU-100327,1.000000
txn_v4VJf68gDgFyo8,charge,pay_v4VJf68gDgFyo8,11.32,eur,11.32,0.29,11.03,eur,2026-08-03 06:47:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,ideal,,order_82JiMdCyPkSqiD,RCPT-EU-100181,1.000000
txn_do9v4NbWcj3oPu,charge,pay_do9v4NbWcj3oPu,4.49,eur,4.49,0.06,4.43,eur,2026-08-04 06:55:00,2026-08-04,Payment,charge,po_rVJLyvP6e6NT1H,wallet,,order_oOoMrebE399T24,RCPT-EU-100356,1.000000
txn_qxgRWWh64FlVz7,charge,pay_qxgRWWh64FlVz7,2.09,eur,2.09,0.01,2.08,eur,2026-08-04 06:56:00,2026-08-04,Payment,charge,po_rVJLyvP6e6NT1H,card,Visa,order_AfXkWCOxoJ3RHF,RCPT-EU-100383,1.000000
txn_wHH6ezxJIeasAn,charge,pay_wHH6ezxJIeasAn,100.34,sek,8.48,0.40,8.08,eur,2026-08-04 08:03:00,2026-08-04,Payment (fx SEK->EUR),charge,po_rVJLyvP6e6NT1H,card,American Express,order_leniRNRDvKcgJx,RCPT-EU-100282,0.084514
txn_8dBqRXl8cfT3YE,charge,pay_8dBqRXl8cfT3YE,6.04,eur,6.04,0.04,6.00,eur,2026-08-03 12:13:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,card,Visa,order_gY3sM1Cfw2RwJa,RCPT-EU-100206,1.000000
txn_3D5C6t6h4nR3Ar,charge,pay_3D5C6t6h4nR3Ar,17.90,eur,17.90,0.12,17.78,eur,2026-08-04 08:26:00,2026-08-04,Payment,charge,po_rVJLyvP6e6NT1H,card,MasterCard,order_F6AyWjbntvZvFt,RCPT-EU-100386,1.000000
txn_xjz4ulacrchpSU,charge,pay_xjz4ulacrchpSU,4.76,eur,4.76,0.37,4.39,eur,2026-08-03 12:36:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,sepa,,order_N1RaOjzhbXRAzR,RCPT-EU-100157,1.000000
txn_6WBF0BGVSGbP6g,charge,pay_6WBF0BGVSGbP6g,1.43,eur,1.43,0.36,1.07,eur,2026-08-03 12:47:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,sepa,,order_IxgOyJfJuvlzxQ,RCPT-EU-100304,1.000000
txn_7UVI7IJztU8CMP,charge,pay_7UVI7IJztU8CMP,6.31,gbp,7.20,0.19,7.01,eur,2026-08-03 12:58:00,2026-08-04,Payment (fx GBP->EUR),charge,po_EolFAmipkCEF6b,card,MasterCard,order_IsrP42u48qdXXu,RCPT-EU-100083,1.141835
txn_nyfSgDa5LUM6yf,charge,pay_nyfSgDa5LUM6yf,20.60,eur,20.60,0.44,20.16,eur,2026-08-03 14:39:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,sepa,,order_h9C2nt1Yp8Le8G,RCPT-EU-100166,1.000000
txn_0CxWV9QX2VvvvO,charge,pay_0CxWV9QX2VvvvO,6.94,chf,6.93,0.19,6.74,eur,2026-08-03 15:54:00,2026-08-04,Payment (fx CHF->EUR),charge,po_EolFAmipkCEF6b,card,MasterCard,order_Gwi9x2UCdyy1ya,RCPT-EU-100263,0.997982
txn_WgtaPflHSH34S8,charge,pay_WgtaPflHSH34S8,3.49,eur,3.49,0.02,3.47,eur,2026-08-03 16:17:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,card,Visa,order_2FrpdO7eYMvamO,RCPT-EU-100064,1.000000
txn_EU3kH6PpqxDCw4,charge,pay_EU3kH6PpqxDCw4,6.75,eur,6.75,0.04,6.71,eur,2026-08-03 19:12:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,card,American Express,order_TTywmzQxyJ60yA,RCPT-EU-100319,1.000000
txn_pE90om6IgnsXM2,charge,pay_pE90om6IgnsXM2,18.72,eur,18.72,0.12,18.60,eur,2026-08-03 20:05:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,card,Visa,order_wm2n16J9rIOcNF,RCPT-EU-100182,1.000000
txn_QaIhktH7JTS9uH,charge,pay_QaIhktH7JTS9uH,12.79,eur,12.79,0.08,12.71,eur,2026-08-03 20:30:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,card,Discover,order_TNQPf2l4yAZqWP,RCPT-EU-100246,1.000000
txn_akzKOpvakH5EGh,charge,pay_akzKOpvakH5EGh,17.16,eur,17.16,0.25,16.91,eur,2026-08-03 20:46:00,2026-08-04,Payment,charge,po_EolFAmipkCEF6b,wallet,,order_yIH4ik8dASPuTB,RCPT-EU-100037,1.000000
txn_hnBZHfT69ipw2x,charge,pay_hnBZHfT69ipw2x,6.53,eur,6.53,0.38,6.15,eur,2026-08-04 17:47:00,2026-08-04,Payment,charge,po_rVJLyvP6e6NT1H,sepa,,order_CYaTFNQiHq6aV5,RCPT-EU-100069,1.000000
txn_fPAYN9f6dKTKcx,charge,pay_fPAYN9f6dKTKcx,4.22,eur,4.22,0.37,3.85,eur,2026-08-04 19:06:00,2026-08-04,Payment,charge,po_rVJLyvP6e6NT1H,sepa,,order_EkAAg9mLQFZ490,RCPT-EU-100313,1.000000
txn_IDqijUVCe6AEoW,charge,pay_IDqijUVCe6AEoW,8.01,eur,8.01,0.05,7.96,eur,2026-08-04 06:17:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,card,Visa,order_5xKrINY9pcv07b,RCPT-EU-100268,1.000000
txn_uz4UZcNxkHBycj,charge,pay_uz4UZcNxkHBycj,66.73,sek,5.64,0.15,5.49,eur,2026-08-04 08:58:00,2026-08-05,Payment (fx SEK->EUR),charge,po_CiHBc7l4mdV0NP,card,Discover,order_krarEPt4dnpWLG,RCPT-EU-100342,0.084514
txn_VPedMgoLQFvpG2,charge,pay_VPedMgoLQFvpG2,2.34,eur,2.34,0.36,1.98,eur,2026-08-04 09:00:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,sepa,,order_CHFCiBM5QyxlcU,RCPT-EU-100152,1.000000
txn_lYuQvwJQvEN1So,charge,pay_lYuQvwJQvEN1So,5.43,eur,5.43,0.37,5.06,eur,2026-08-04 09:41:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,sepa,,order_vHmLSVZqQ0kl1S,RCPT-EU-100326,1.000000
txn_ImXqUSr5Wv2tPM,charge,pay_ImXqUSr5Wv2tPM,2.22,eur,2.22,0.36,1.86,eur,2026-08-04 12:01:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,sepa,,order_8brZLFuHJTYXYP,RCPT-EU-100160,1.000000
txn_oGJFEcIKDKxdRx,charge,pay_oGJFEcIKDKxdRx,9.45,eur,9.45,0.06,9.39,eur,2026-08-04 12:06:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,card,Visa,order_TyBZjWrQHsEXTt,RCPT-EU-100359,1.000000
txn_dWwW6T9L4dF1CC,charge,pay_dWwW6T9L4dF1CC,24.69,eur,24.69,0.16,24.53,eur,2026-08-05 08:19:00,2026-08-05,Payment,charge,po_iCfR1aqMGdvbLD,card,Visa,order_ke680zpBYkgMOJ,RCPT-EU-100357,1.000000
txn_YWpbVcHDT1hDKh,charge,pay_YWpbVcHDT1hDKh,7.05,eur,7.05,0.05,7.00,eur,2026-08-04 12:40:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,card,Discover,order_YjUZ0OrGtXCUXe,RCPT-EU-100070,1.000000
txn_bB4hNMz2UifA9Z,charge,pay_bB4hNMz2UifA9Z,2.25,eur,2.25,0.03,2.22,eur,2026-08-04 12:56:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,wallet,,order_Av5k4DtGAm8iQM,RCPT-EU-100212,1.000000
txn_M0eQLtAweitCLO,charge,pay_M0eQLtAweitCLO,3.25,eur,3.25,1.39,1.86,eur,2026-08-04 13:06:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,sepa,,order_RxWis8hgnwKZ2y,RCPT-EU-100008,1.000000
txn_9SWbwDEATisKsX,charge,pay_9SWbwDEATisKsX,5.49,eur,5.49,0.04,5.45,eur,2026-08-04 15:03:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,card,Visa,order_1NYtRJWligBiXZ,RCPT-EU-100097,1.000000
txn_oyBvMQBfDslBq0,refund,rfnd_oyBvMQBfDslBq0,5.49,eur,-5.49,0.00,-5.49,eur,2026-08-04 15:03:00,2026-08-05,Refund,refund,po_CiHBc7l4mdV0NP,card,Visa,order_1NYtRJWligBiXZ,RCPT-EU-100097,1.000000
txn_xt4L0RErY86U4L,charge,pay_xt4L0RErY86U4L,10.11,eur,10.11,0.07,10.04,eur,2026-08-04 15:20:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,card,Discover,order_xWhAJuoqY6pDNn,RCPT-EU-100059,1.000000
txn_K4iBgfci6W82mZ,charge,pay_K4iBgfci6W82mZ,18.55,eur,18.55,0.27,18.28,eur,2026-08-04 15:37:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,wallet,,order_8SSWVLWU0oExSs,RCPT-EU-100385,1.000000
txn_c8wWzTGPyJNM3i,charge,pay_c8wWzTGPyJNM3i,271.09,inr,2.92,0.08,2.84,eur,2026-08-04 16:19:00,2026-08-05,Payment (fx INR->EUR),charge,po_CiHBc7l4mdV0NP,card,MasterCard,order_vnWHKwMlK57XsU,RCPT-EU-100076,0.010771
txn_4QqSSQjIQfERBS,refund,rfnd_4QqSSQjIQfERBS,271.09,inr,-1.46,0.00,-1.46,eur,2026-08-04 16:19:00,2026-08-05,Refund (fx INR->EUR),refund,po_CiHBc7l4mdV0NP,card,MasterCard,order_vnWHKwMlK57XsU,RCPT-EU-100076,0.010771
txn_QGNKTdmbU2q5jN,charge,pay_QGNKTdmbU2q5jN,16.06,eur,16.06,0.10,15.96,eur,2026-08-05 12:20:00,2026-08-05,Payment,charge,po_iCfR1aqMGdvbLD,card,Visa,order_4v6tQ50WFmlzEe,RCPT-EU-100134,1.000000
txn_f2cfBcsRCphA7d,refund,rfnd_f2cfBcsRCphA7d,16.06,eur,-8.03,0.00,-8.03,eur,2026-08-05 12:20:00,2026-08-05,Refund,refund,po_iCfR1aqMGdvbLD,card,Visa,order_4v6tQ50WFmlzEe,RCPT-EU-100134,1.000000
txn_xA22zuN5nJSoY7,charge,pay_xA22zuN5nJSoY7,6.34,eur,6.34,0.04,6.30,eur,2026-08-04 16:28:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,card,Discover,order_ivT9VwZjqFQMMY,RCPT-EU-100030,1.000000
txn_fbOh1DtPvtnKex,charge,pay_fbOh1DtPvtnKex,20.17,eur,20.17,0.13,20.04,eur,2026-08-04 16:57:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,card,Discover,order_nVugxg9vYYZwwc,RCPT-EU-100165,1.000000
txn_VV7D6BSi8lnT9d,charge,pay_VV7D6BSi8lnT9d,6.82,eur,6.82,0.04,6.78,eur,2026-08-04 17:09:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,card,Visa,order_xDVGRNhfECG3ti,RCPT-EU-100090,1.000000
txn_dUpNGu30zp7tHN,charge,pay_dUpNGu30zp7tHN,2.21,eur,2.21,0.01,2.20,eur,2026-08-05 13:29:00,2026-08-05,Payment,charge,po_iCfR1aqMGdvbLD,card,American Express,order_P5YFTiy7UQ6t2B,RCPT-EU-100009,1.000000
txn_ggTSWxPPladDNl,charge,pay_ggTSWxPPladDNl,5.57,eur,5.57,0.04,5.53,eur,2026-08-04 18:50:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,card,Visa,order_cKjGdI25Gz2gJJ,RCPT-EU-100068,1.000000
txn_N9YXkDsqkKCdPq,charge,pay_N9YXkDsqkKCdPq,6.03,eur,6.03,0.04,5.99,eur,2026-08-04 20:37:00,2026-08-05,Payment,charge,po_CiHBc7l4mdV0NP,card,American Express,order_WM35nQRlkHS79U,RCPT-EU-100308,1.000000
txn_T7aNypl7wxgdob,charge,pay_T7aNypl7wxgdob,7.46,eur,7.46,0.05,7.41,eur,2026-08-05 18:41:00,2026-08-05,Payment,charge,po_iCfR1aqMGdvbLD,card,MasterCard,order_8ZOJgyVh1wOexP,RCPT-EU-100297,1.000000
txn_MRwPkg9aieC1oW,refund,rfnd_MRwPkg9aieC1oW,7.46,eur,-7.46,0.00,-7.46,eur,2026-08-05 18:41:00,2026-08-05,Refund,refund,po_iCfR1aqMGdvbLD,card,MasterCard,order_8ZOJgyVh1wOexP,RCPT-EU-100297,1.000000
txn_nERN66NvBERacP,charge,pay_nERN66NvBERacP,12.53,eur,12.53,0.41,12.12,eur,2026-08-05 09:30:00,2026-08-06,Payment,charge,po_D3MFpjcC0dcgjp,sepa,,order_DCLSXhkIFXI5cV,RCPT-EU-100003,1.000000
txn_61R4efVWvHajS2,charge,pay_61R4efVWvHajS2,9.53,eur,9.53,0.06,9.47,eur,2026-08-05 10:53:00,2026-08-06,Payment,charge,po_D3MFpjcC0dcgjp,card,MasterCard,order_CYyQA1gKWkyxWg,RCPT-EU-100267,1.000000
txn_sNKfobR5cul28L,charge,pay_sNKfobR5cul28L,7.15,eur,7.15,0.05,7.10,eur,2026-08-05 14:13:00,2026-08-06,Payment,charge,po_D3MFpjcC0dcgjp,card,American Express,order_Mby1DrLnsOF21e,RCPT-EU-100233,1.000000
txn_5XzoxQdiAp7u2R,charge,pay_5XzoxQdiAp7u2R,10.10,eur,10.10,0.39,9.71,eur,2026-08-05 15:29:00,2026-08-06,Payment,charge,po_D3MFpjcC0dcgjp,sepa,,order_fx63wdqkCpZPIC,RCPT-EU-100227,1.000000
txn_MmbQXvN8mgvYzo,charge,pay_MmbQXvN8mgvYzo,1.05,eur,1.05,0.01,1.04,eur,2026-08-05 15:30:00,2026-08-06,Payment,charge,po_D3MFpjcC0dcgjp,card,American Express,order_hn6wTyUWARWoII,RCPT-EU-100171,1.000000
txn_VzstyPZO8cr2Q4,charge,pay_VzstyPZO8cr2Q4,21.55,eur,21.55,0.14,21.41,eur,2026-08-06 14:43:00,2026-08-06,Payment,charge,po_TwSHomsbtjnsfc,card,Discover,order_wi6hafLvEBZtKh,RCPT-EU-100324,1.000000
txn_QEL3CtVQhzWdNi,charge,pay_QEL3CtVQhzWdNi,7.29,eur,7.29,0.29,7.00,eur,2026-08-05 19:07:00,2026-08-06,Payment,charge,po_D3MFpjcC0dcgjp,ideal,,order_A3bMfR9pPEGjcy,RCPT-EU-100061,1.000000
txn_N3DWhJHXcIqadm,charge,pay_N3DWhJHXcIqadm,16.99,eur,16.99,0.43,16.56,eur,2026-08-05 19:15:00,2026-08-06,Payment,charge,po_D3MFpjcC0dcgjp,sepa,,order_QolraXxvh0I8Su,RCPT-EU-100020,1.000000
txn_mX1iwL7P6P36Lx,charge,pay_mX1iwL7P6P36Lx,4.98,eur,4.98,0.07,4.91,eur,2026-08-05 19:29:00,2026-08-06,Payment,charge,po_D3MFpjcC0dcgjp,wallet,,order_VLfuAdSa3w3fbh,RCPT-EU-100314,1.000000
txn_RhT29VWUPDivqq,charge,pay_RhT29VWUPDivqq,13.21,eur,13.21,0.09,13.12,eur,2026-08-05 20:42:00,2026-08-06,Payment,charge,po_D3MFpjcC0dcgjp,card,MasterCard,order_86F0Vouxf0str2,RCPT-EU-100162,1.000000
